SITE_ID,Precip_mm_avg_yr,Precip_mm_total_yr,Temp_degC_avg_yr,E_avg_06_07,RH_PT_avg_06_07,temp_degC_summer,temp_degC_winter,temp_degC_spring,precip_mm_summer,precip_mm_winter,precip_mm_spring
NLA06608-3644,38.80083333,465.61,12.8825,51.05,42.08,19.802,-0.7566666666666665,13.323333333333332,183.5,52.4,214.37
NLA06608-3656,58.86083333,706.33,11.16194444,54.28,59.54,18.654000000000003,-3.25,11.85,266.78000000000003,115.56,299.83
NLA06608-3660,73.125,877.5,13.77805556,60.97,57.77,20.369999999999997,-0.4666666666666666,14.636666666666665,367.23999999999995,122.24000000000001,351.13
NLA06608-3698,103.7183333,1244.62,11.835,51.16,54.14,17.452,0.93,10.073333333333332,272.89,190.95000000000002,428.75
NLA06608-3846,103.4533333,1241.44,13.10527778,53.22,57.44,18.176,3.0566666666666666,10.683333333333332,256.76,235.98,411.05
NLA06608-3890,105.9158333,1270.99,12.09333333,51.1,57.44,17.736,1.16,10.273333333333333,285.25,200.11,421.23
NLA06608-3911,140.0975,1681.17,22.03777778,86.2,64.1,23.486,13.049999999999999,22.206666666666667,585.8599999999999,428.35,250.67000000000002
NLA06608-4056,88.43833333,1061.26,16.94277778,71.3,59.8,21.644,4.57,17.07,525.0799999999999,99.62,393.89
NLA06608-4064,32.27333333,387.28,15.0325,59.88,41.8,20.854000000000003,1.78,14.823333333333332,157.92000000000002,93.30999999999999,116.33000000000001
NLA06608-4206,105.86,1270.32,17.4925,74.63,59.43,21.872,4.9433333333333325,18.066666666666666,622.22,119.45,452.90999999999997
NLA06608-4252,94.7475,1136.97,8.42,43.69,59.89,15.251999999999999,-3.5199999999999996,6.343333333333334,367.94,241.43,313.15
NLA06608-4320,104.1358333,1249.63,17.21333333,72.4,57.99,21.838,4.46,17.863333333333333,601.89,109.9,483.08000000000004
NLA06608-4382,113.3108333,1359.73,17.87722222,74.53,62.81,21.910000000000004,5.960000000000001,18.246666666666666,609.3700000000001,165.51,441
NLA06608-4413,104.8325,1257.99,11.44944444,50.42,55.78,17.1,0.47666666666666674,9.78,269.59000000000003,198.96,439.47
NLA06608-4414,127.925,1535.1,17.92166667,72.49,61.58,21.602,6.776666666666666,18.36,581.77,301.62,272.61
NLA06608-4440,101.575,1218.9,17.19416667,72.4,58.39,21.846,4.41,17.813333333333333,578.63,107.97999999999999,478.51
NLA06608-4472,108.1391667,1297.67,17.89666667,73.8,58.43,22.052,5.763333333333333,18.406666666666666,671.42,110.47,438.75
NLA06608-4504,101.3008333,1215.61,16.8375,70.04,58.86,21.586000000000002,4.053333333333334,17.593333333333334,583.3100000000001,145.86,425.58000000000004
NLA06608-4610,103.8541667,1246.25,18.15416667,73.8,61.24,22.012,6.390000000000001,18.553333333333335,501.93,185.32,372.65
NLA06608-4643,105.6358333,1267.63,17.43777778,72.14,58.33,21.872,4.95,18.26,590.47,148.06,455.71000000000004
NLA06608-4650,111.7641667,1341.17,19.95638889,78.65,62.84,22.796000000000003,9.723333333333334,20.44333333333333,462.13,425.46999999999997,217.35
NLA06608-4659,96.85166667,1162.22,17.1525,73.96,61.52,21.656,4.823333333333333,17.47,565.3800000000001,110.67,391.28999999999996
NLA06608-4686,136.5016667,1638.02,20.9675,81.24,65.07,22.972,11.6,21.23,539.65,416.22999999999996,248.24
NLA06608-4698,118.0983333,1417.18,20.25416667,78.42,62.47,22.753999999999998,10.31,20.58666666666667,442.56,451.2,226.74
NLA06608-4828,115.1408333,1381.69,17.86694444,75.49,62.19,21.944,5.8566666666666665,18.276666666666667,656.63,153.92000000000002,449.94
NLA06608-4929,107.64,1291.68,18.22611111,73.82,62.69,21.982,6.739999999999999,18.493333333333332,533.85,196.20999999999998,342
NLA06608-4949,97.64666667,1171.76,17.79416667,72.74,58.31,21.999999999999996,5.580000000000001,18.53333333333333,554.98,204.79,290.51
NLA06608-9999,106.8075,1281.69,6.848888889,41.87,59.77,14.734,-6.346666666666667,4.83,486.64,241.93,303.79
NLA06608-ACAD_LAKES_0435,118.415,1420.98,9.817222222,46.37,55.88,15.808000000000002,-1.1833333333333333,7.7299999999999995,281.68,318.34000000000003,397
NLA06608-ALPS-1218,104.9325,1259.19,8.401111111,44.43,55.82,15.468,-4.02,6.37,275.3,236.88000000000002,376.69000000000005
NLA06608-ALSC:020149,87.40916667,1048.91,7.545555556,41.72,60.65,15.492,-5.62,5.553333333333334,304.59999999999997,233.09,282.43
NLA06608-ELS:1C2-032,99.3025,1191.63,9.971111111,46.98,58.01,16.442,-1.9366666666666668,8.286666666666667,335.47,185.12,367.45000000000005
NLA06608-ELS:1C3-003,96.58416667,1159.01,5.946944444,39.66,61.93,14.354,-7.28,3.4600000000000004,371.28999999999996,182.48000000000002,325.26
NLA06608-ELS:1D1-035,95.7225,1148.67,12.42916667,53.08,57.59,17.589999999999996,2.4299999999999997,9.906666666666666,221.97,205.07999999999998,441.42
NLA06608-ELS:1D2-087,98.21833333,1178.62,10.00416667,46.87,53.87,16.176,-1.2400000000000002,8.19,307.33,182.49,388.15
NLA06608-ELS:1E1-052,93.44833333,1121.38,8.1025,44,55.43,15.597999999999999,-4.890000000000001,6.22,245.57,204.03,348.28
NLA06608-ELS:1E1-096,94.2325,1130.79,8.119444444,44.21,55.85,15.581999999999999,-4.79,6.19,234.26000000000002,211.09,355.3
NLA06608-ELS:1E1-128,96.4175,1157.01,8.373888889,43.73,56.21,15.668000000000001,-4.54,6.596666666666667,264.55,203.45000000000002,364.34
NLA06608-ELS:1E2-027,102.5958333,1231.15,5.565,39.15,62.17,14.063999999999998,-7.723333333333334,3.0433333333333334,372.31,197.64999999999998,341.18
NLA06608-ELS:1E3-002,86.46833333,1037.62,6.040277778,41.21,56.15,14.535999999999998,-7.753333333333333,3.956666666666667,308.15000000000003,166.06,280.06
NLA06608-ELS:1E3-012,90.73916667,1088.87,5.567777778,40.28,58.02,14.216000000000003,-8.256666666666666,3.25,391.57000000000005,160.78,251.44
NLA06608-ELS:1E3-071,90.66083333,1087.93,5.914166667,41.46,58.15,14.463999999999999,-7.876666666666668,3.7099999999999995,323.05,172.77,293.09999999999997
NLA06608-ELS:2B2-008,59.84333333,718.12,6.980277778,44.01,62.01,15.398,-7.136666666666667,6.453333333333333,336.98,126.41999999999999,160.92000000000002
NLA06608-ELS:2C2-048,52.89166667,634.7,7.007222222,42.61,65.87,15.193999999999999,-7.34,7.316666666666666,270.08,104.09,163
NLA06608-ELS:2C3-018,44.75333333,537.04,7.138333333,42.67,64.44,15.702000000000002,-7.726666666666667,7.476666666666667,220.23999999999998,78.25,163.22
NLA06608-ELS:2D3-008,55.66416667,667.97,7.139722222,44.81,58.25,16.018,-8.346666666666666,7.743333333333333,334.32,56.86,207.91999999999996
NLA06608-EMAP:ME011L,97.74833333,1172.98,6.382222222,40.91,60.34,14.662,-7.16,4.013333333333333,332.55,183.93,329.58
NLA06608-EMAP:ME012L,90.73916667,1088.87,5.567777778,40.28,58.02,14.216000000000003,-8.256666666666666,3.25,391.57000000000005,160.78,251.44
NLA06608-EMAP:ME254L,92.54666667,1110.56,5.853611111,39.55,59.55,14.382,-7.926666666666667,3.5833333333333335,341.79999999999995,180.23000000000002,305.4
NLA06608-EMAP:ME263L,93.65833333,1123.9,8.185833333,44.22,56,15.581999999999999,-4.62,6.1866666666666665,216.16,216.37,355.55
NLA06608-EMAP:ME518L,91.64083333,1099.69,7.928333333,44.21,56.62,15.5,-5.086666666666667,6.083333333333333,234.05,203.36999999999998,343.65999999999997
NLA06608-FL:107895579,91,1092,23.19444444,87.78,58.86,23.176,17.496666666666666,22.376666666666665,685.0799999999999,211.64000000000001,112.83000000000001
NLA06608-FL:16674741,81.34916667,976.19,22.61472222,83.59,57.39,22.988,16.416666666666668,22.026666666666667,604.01,203.74,79.56
NLA06608-FL:18261987,86.68,1040.16,22.41833333,83.84,57.47,23.052,15.86,21.953333333333333,628.05,243.34,82.50999999999999
NLA06608-FL:99324403,83.63416667,1003.61,22.565,83.86,57.22,23.212,15.889999999999999,22.08,578.5,250.75,80.41000000000001
NLA06608-FL:99344895,82.92416667,995.09,22.69833333,83.88,57.06,23.354000000000003,15.959999999999999,22.21666666666667,574.0699999999999,248,76.89
NLA06608-IN:646,86.62333333,1039.48,11.79888889,53.29,60.08,18.536,-1.6866666666666668,12.096666666666666,463.68,206.98000000000002,193.78
NLA06608-MI:7007,74.40916667,892.91,11.16388889,51.11,61.5,17.988,-1.71,10.773333333333333,334.75,174.17999999999998,206.37
NLA06608-MN:03-0029,54.04916667,648.59,6.985277778,44.97,59.73,16.080000000000002,-8.556666666666667,7.436666666666667,310.48,60.46000000000001,224.8
NLA06608-MN:06-0002,51.7575,621.09,9.208611111,50.31,63.51,17.844,-6.376666666666666,9.59,304.94,75.49,219.46
NLA06608-MN:11-0102,55.25666667,663.08,7.519444444,45.19,60.23,16.368000000000002,-7.919999999999999,8.06,325.05999999999995,58.97,213.64000000000001
NLA06608-MN:15-0010,54.7,656.4,6.856111111,44.77,57.88,15.972,-8.663333333333332,7.276666666666667,317.57,60.92,223.01999999999998
NLA06608-MN:22-0074,68.215,818.58,10.1275,52.68,61.68,18.392000000000003,-5.756666666666667,10.913333333333334,457.55,113.37,192.22
NLA06608-MN:49-0140,51.56583333,618.79,8.875,49.99,60.96,17.47,-6.66,9.483333333333333,297.35,76.85,202.91000000000003
NLA06608-MN:51-0063,54.62833333,655.54,9.696388889,50.69,62.15,18.088,-5.913333333333334,10.123333333333333,316.98,97.78999999999999,214.14
NLA06608-MN:56-0306,53.23083333,638.77,8.173055556,48.86,63.14,17.128,-7.59,8.520000000000001,260.46,70.35,265.40999999999997
NLA06608-MN:61-0037,48.74833333,584.98,9.118055556,50.32,61.87,17.862,-6.673333333333333,9.516666666666666,290.22999999999996,69.99000000000001,196.51
NLA06608-MN:74-0023,78.9075,946.89,9.561111111,50.74,65.27,17.82,-6.113333333333333,10.29,548.4399999999999,111.16,220.38
NLA06608-MN:75-0200,51.67416667,620.09,8.807777778,50.15,64.08,17.571999999999996,-6.849999999999999,9.126666666666667,293.9,74.1,226.94
NLA06608-MN:77-0019,51.43916667,617.27,8.869722222,49.98,61.55,17.494,-6.6933333333333325,9.456666666666667,295.82,77.19999999999999,203.51999999999998
NLA06608-MN:87-0030,51.46583333,617.59,9.844444444,52.94,60.12,18.188,-5.669999999999999,10.38,306.28,85.77000000000001,200.52999999999997
NLA06608-NELP-0253,94.36666667,1132.4,7.845833333,43.08,56.6,15.384,-5.093333333333334,5.943333333333334,230.47000000000003,212.34,355.96
NLA06608-NELP-0955,91.7125,1100.55,5.6325,39.84,57.01,14.255999999999997,-8.186666666666667,3.3700000000000006,388.12,163.97,264.01
NLA06608-NELP-1041,111.17,1334.04,8.928055556,46.35,59.99,15.515999999999996,-2.9133333333333336,7.006666666666667,333.71000000000004,216.10999999999999,432.18
NLA06608-NELP-1330,91.7125,1100.55,5.6325,39.84,57.01,14.255999999999997,-8.186666666666667,3.3700000000000006,388.12,163.97,264.01
NLA06608-NELP-2155,91.7125,1100.55,5.6325,39.84,57.01,14.255999999999997,-8.186666666666667,3.3700000000000006,388.12,163.97,264.01
NLA06608-NELP-3355,91.7125,1100.55,5.6325,39.84,57.01,14.255999999999997,-8.186666666666667,3.3700000000000006,388.12,163.97,264.01
NLA06608-NELP-3586,97.1,1165.2,6.915555556,41.41,58.75,14.998,-6.546666666666667,4.623333333333333,323.52,183.35,334.27
NLA06608-NH250L,102.6041667,1231.25,8.895833333,46,56.67,15.878,-3.473333333333333,7.3066666666666675,334.38,203.58999999999997,366.54
NLA06608-NH4912,102.9533333,1235.44,9.856666667,47.58,63.11,16.351999999999997,-2.0100000000000002,8.15,336.24,196.45000000000002,404.68
NLA06608-NV:2,55.61,667.32,5.567222222,28.45,44.32,11.302000000000001,-2.83,4.760000000000001,114.09,221.57,196.52
NLA06608-NV:3,67.48916667,809.87,7.100833333,27.88,35.63,12.934000000000001,-1.9433333333333334,6.34,111.41,272.52,188.14
NLA06608-NV:4,8.221666667,98.66,19.3025,68.71,18.74,23.854,7.7,19.63,48.449999999999996,8.66,26.68
NLA06608-OH:19,82.90166667,994.82,14.07805556,57.53,61.16,20.259999999999998,0.7466666666666665,14.656666666666666,274.31,291.64,246.73
NLA06608-OH:22,84.90333333,1018.84,13.76222222,57.25,56.99,19.696,0.8666666666666666,14.203333333333333,337.44,226.85,261.34
NLA06608-R10BULLTR,75.32833333,903.94,6.989444444,32.77,45.09,13.229999999999999,-2.97,6.95,104.81,371.81000000000006,135.97000000000003
NLA06608-R10CAPEHO,68.8375,826.05,6.785555556,33.34,45.22,13.304000000000002,-4.113333333333332,7.133333333333333,96.67,345.85,125.71000000000001
NLA06608-R10CHARLT,158.0575,1896.69,6.673888889,32.85,57.77,11.261999999999999,-0.8133333333333335,6.053333333333334,160.18,799.45,349.56999999999994
NLA06608-R10COUNCI,169.4541667,2033.45,7.250555556,35.9,75.67,11.297999999999998,0.5399999999999999,6.3933333333333335,121.46000000000001,769.25,344.74
NLA06608-R10DEERLA,104.955,1259.46,7.7325,35.98,56.78,12.026,0.19666666666666663,7.22,92.02,603.04,228.45
NLA06608-R10FISHLA,48.0375,576.45,7.535,33.9,48.78,13.262,-0.6699999999999999,6.066666666666666,103.35,220.68,106.17
NLA06608-R10FOURMI,121.1441667,1453.73,8.436666667,37.34,48.02,13.024000000000001,0.79,7.63,114.32000000000001,623.44,265.65000000000003
NLA06608-R10RAINYL,122.9341667,1475.21,4.680277778,29.59,70.21,9.495999999999999,-1.8466666666666667,3.8733333333333335,93.59,494.53,338.82
NLA06608-R10SQUAWL,55.25083333,663.01,12.35638889,47.17,46.61,15.314000000000002,5.896666666666666,11.443333333333333,67.16,329.64,75.16
NLA06608-R10ULAKE,192.7233333,2312.68,11.49138889,49.85,74.33,14.331999999999999,4.9366666666666665,10.963333333333333,203.95000000000002,888.0799999999999,377.37
NLA06608-R10YELLOW,34.94166667,419.3,6.928611111,31.87,46.56,13.402000000000001,-3.9500000000000006,7.3,68.18,136.66,75.67
NLA06608-R31,75.8975,910.77,14.58,59.34,54.24,19.95,3.2466666666666666,13.616666666666665,256.28000000000003,179.32,210.31
NLA06608-R314,88.89666667,1066.76,16.17027778,62.36,54.29,20.4,6.016666666666667,15.946666666666667,263.11,193.63,263.07
NLA06608-R315,85.7825,1029.39,12.57527778,50.78,59.98,17.662,1.6866666666666663,12.329999999999998,322.71,172.49,259.26
NLA06608-R318,83.28416667,999.41,15.91166667,59.53,50,20.158,5.55,15.87,274.51,195.43,239.57999999999998
NLA06608-R319,93.76166667,1125.14,17.92194444,69.47,55.73,21.779999999999998,7.8933333333333335,17.23,341.84000000000003,173.3,240.49
NLA06608-R32,83.4525,1001.43,11.07472222,47.96,63.07,16.613999999999997,0.1200000000000001,10.456666666666665,385.75,166.38,248.81
NLA06608-R322,88.29,1059.48,16.24138889,61.94,52.02,20.384,6.023333333333333,16.183333333333334,403.61,176.9,211.69
NLA06608-R323,84.595,1015.14,17.76,67.48,57.38,21.351999999999997,8.333333333333334,16.78333333333333,281.55,179.2,204.63
NLA06608-R324,90.83666667,1090.04,17.35888889,67.48,58.58,21.176000000000002,7.579999999999999,16.580000000000002,347.08000000000004,175.99,222.46
NLA06608-R326,91.58916667,1099.07,17.38888889,67.41,57.63,21.254,7.539999999999999,16.643333333333334,347.6,181.28,225.06
NLA06608-R328,67.8275,813.93,13.95138889,52.88,54.08,18.68,3.4133333333333336,13.9,262.6,112.59,223.42
NLA06608-R333,91.80083333,1101.61,17.34222222,67.47,57.69,21.07,7.7,16.543333333333333,342.80000000000007,174.77999999999997,225.08999999999997
NLA06608-R334,75.01166667,900.14,13.35555556,55.37,56.52,18.500000000000004,2.2266666666666666,12.593333333333334,316.36,143.76,209.11999999999998
NLA06608-R336,89.62166667,1075.46,12.59416667,52.7,56.95,17.838,1.1700000000000002,12.979999999999999,420.26,137.82,318.55
NLA06608-R34,86.3825,1036.59,10.19,46.88,61.42,16.19,-0.9900000000000001,9.306666666666667,451.4,160.64999999999998,231.81
NLA06608-R5:KATHRYN,50.24,602.88,6.9925,42.67,62.03,15.618,-7.6433333333333335,6.886666666666667,256.61,87.19999999999999,168.44
NLA06608-R5:OTTAWA,45.26583333,543.19,6.931111111,42.71,62.18,15.396,-7.576666666666665,7.050000000000001,238.98,83.21000000000001,141.03
NLA06608-R7101,45.72416667,548.69,12.1375,51.98,55.81,19.316,-1.873333333333333,12.983333333333334,205.60999999999999,61.510000000000005,263.3
NLA06608-R7103,45.92083333,551.05,12.13805556,52,56.16,19.353999999999996,-1.9333333333333333,12.979999999999999,207.79,60.09,264.3
NLA06608-R7104,45.76583333,549.19,12.11,51.98,55.86,19.29,-1.8766666666666663,12.936666666666667,205.68,60.94,264.13
NLA06608-R7106,76.97,923.64,13.40916667,60.23,59.6,20.132,-1.0033333333333334,14.346666666666666,381.73,119.64,383.22
NLA06608-R715,85.1,1021.2,10.84583333,52.99,63.71,18.506,-4.456666666666666,11.776666666666666,524.48,117.74,279.53
NLA06608-R716,84.41,1012.92,10.85638889,52.97,63.7,18.502000000000002,-4.443333333333333,11.803333333333333,518.28,116.28999999999999,278.22
NLA06608-R723,104.0258333,1248.31,16.16305556,70.18,59.88,21.284,3.073333333333333,16.689999999999998,627.27,116.77000000000001,444.99
NLA06608-R728,80.25,963,14.7975,63.96,57.05,20.759999999999998,1.0966666666666667,15.563333333333333,364.80999999999995,101.47,396.46
NLA06608-R730,73.195,878.34,15.05388889,63.8,57.31,20.988,1.41,15.700000000000001,324.91,95.06,381.90999999999997
NLA06608-R733,94.5825,1134.99,14.99694444,63.43,58.75,20.869999999999997,1.1266666666666667,15.926666666666668,478.8499999999999,145.26,381.5
NLA06608-R736,89.16416667,1069.97,15.19944444,62.6,57.54,21.084,1.3266666666666667,16.066666666666666,461.96,110.44999999999999,390.17
NLA06608-R746,100.1441667,1201.73,15.34111111,65.73,58.93,21.068,1.4666666666666666,16.286666666666665,559.61,137.84,387.76
NLA06608-R750,82.89416667,994.73,14.155,61.66,57.94,20.43,0.3033333333333334,14.896666666666667,415.47,99.18,413.95
NLA06608-R759,68.5925,823.11,14.88027778,64.65,55.92,21.053999999999995,1.3,15.15,336.85,104.15,340.19
NLA06608-R764,111.1091667,1333.31,16.19583333,67.64,56.85,21.330000000000002,2.973333333333334,16.876666666666665,688.6700000000001,139.72,439.04999999999995
NLA06608-R767,92.0025,1104.03,15.61333333,61.72,58.91,20.774,3.0033333333333334,16.69333333333333,307.8,284.71,273.59000000000003
NLA06608-R769,99.63666667,1195.64,16.42666667,64.58,54.95,21.448,4.083333333333333,17.506666666666664,262.68,382.96000000000004,246.35
NLA06608-R770,98.02833333,1176.34,15.79166667,62.1,57.67,20.82,3.1766666666666663,17.03,321.94,287.35,290.88
NLA06608-R772,81.41333333,976.96,15.33388889,62.25,57.62,20.946,2.1633333333333336,16.273333333333333,292.86,223.04999999999998,275.61
NLA06608-R775,77.82666667,933.92,15.59,62.45,53.21,21.048,2.7300000000000004,16.44,234.32999999999998,240.14,274.77
NLA06608-R784,22.6,271.2,11.90055556,50.84,47.13,19.17,-1.29,11.863333333333332,114.16,32.379999999999995,113.28
NLA06608-R788,45.76583333,549.19,12.11,51.99,55.86,19.29,-1.8766666666666663,12.936666666666667,205.68,60.94,264.13
NLA06608-R791,39.29083333,471.49,12.8775,50.74,42.09,19.776000000000003,-0.7733333333333333,13.343333333333334,187.48000000000002,51.410000000000004,217.16
NLA06608-R792,39.94833333,479.38,12.86166667,51.57,42.28,19.766,-0.82,13.336666666666666,189.68,53.06,220.96
NLA06608-R796,39.94833333,479.38,12.86166667,51.57,42.28,19.766,-0.82,13.336666666666666,189.68,53.06,220.96
NLA06608-TX:10,99.97083333,1199.65,20.70861111,82.53,60.73,22.268,11.11,20.62666666666667,483.06999999999994,146.59,469.44
NLA06608-TX:14,99.44583333,1193.35,20.59972222,81.71,60.39,22.25,10.949999999999998,20.526666666666667,459.03,138.82999999999998,495.40999999999997
NLA06608-TX:15,92.06083333,1104.73,19.30138889,79.26,56.45,21.942,8.823333333333334,19.383333333333336,509.98,89.3,411.26
NLA06608-TX:19,125.9533333,1511.44,20.23555556,80.84,64.66,22.595999999999997,10.016666666666667,20.68,591.54,333.5,355.72
NLA06608-TX:22,116.3241667,1395.89,20.45222222,78.94,61.06,22.924,10.453333333333333,20.91333333333333,496.42,421.21999999999997,243.99
NLA06608-TX:27,66.3275,795.93,19.68944444,79.87,52.59,22.044,9.356666666666667,19.97,358.81000000000006,77.5,317.79
NLA06608-TX:29,112.0366667,1344.44,20.76916667,83.18,57.77,22.94,10.719999999999999,20.526666666666667,494.5,226.04,503.96
NLA06608-TX:30,108.8983333,1306.78,19.83694444,76.48,58.7,22.73,9.413333333333334,20.16,442.38999999999993,433.11,295.33000000000004
NLA06608-TX:5,96.30583333,1155.67,22.81888889,93.47,63.07,23.29,14.046666666666667,22.98,549.05,220.7,355.74
NLA06608-WI:LOWES,82.03916667,984.47,10.05583333,49.36,59.92,17.654,-4.2299999999999995,10.1,469.33,133.7,215.9
NA,66.70583333,800.47,10.11277778,49.6,60.31,17.568,-3.4599999999999995,9.719999999999999,342.47,117.87,190.05
