SITE_ID,VISIT_NO,LAKENAME,LAKE_ORIGIN_FINAL,CLEAR_TO_BOTTOM,SECMEAN,STATE,AMFCALL,AMFCEMERGENT,AMFCFLOATING,AMFCSUBMERGENT,BFFFLAT,BFFGRADUAL,BFFSTEEP,BFFVERTICAL,BFOANGLE,BSFCBEDROCK,BSFCBOULDERS,BSFCCOBBLE,BSFCGRAVEL,BSFCORGANIC,BSFCSAND,BSFCSILT,BSFCWOOD,BSISITEVARIETY,BSISTAVARIETY,BSVLDIA,BSXLDIA,FCFCAQUATIC_DD,FCFCAQUATIC_LIT,FCFCAQUATIC_SIM,FCFCBOULDERS_DD,FCFCBOULDERS_LIT,FCFCBOULDERS_SIM,FCFCBRUSH_DD,FCFCBRUSH_LIT,FCFCBRUSH_SIM,FCFCLEDGES_DD,FCFCLEDGES_LIT,FCFCLEDGES_SIM,FCFCLIVETREES_DD,FCFCLIVETREES_LIT,FCFCLIVETREES_SIM,FCFCOVERHANG_DD,FCFCOVERHANG_LIT,FCFCOVERHANG_SIM,FCFCSNAGS_DD,FCFCSNAGS_LIT,FCFCSNAGS_SIM,FCFCSTRUCTURES_DD,FCFCSTRUCTURES_LIT,FCFCSTRUCTURES_SIM,FCFPALL_DD,FCFPALL_LIT,FCFPALL_SIM,HIFPANY_SYN,HIFPANYCIRCA_SYN,HIIAG_SYN,HIIAGCIRCA_SYN,HIIALL_SYN,HIIALLCIRCA_SYN,HIINONAG_SYN,HIINONAGCIRCA_SYN,HIPWAG_SYN,HIPWALL_SYN,HIPWBUILDINGS_SYN,HIPWCOMMERCIAL_SYN,HIPWCROPS_SYN,HIPWDOCKS_SYN,HIPWLANDFILL_SYN,HIPWLAWN_SYN,HIPWNONAG_SYN,HIPWORCHARD_SYN,HIPWOTHER_SYN,HIPWPARK_SYN,HIPWPASTURE_SYN,HIPWPOWERLINES_SYN,HIPWROADS_SYN,HIPWWALLS_SYN,RVFCCANBIG_DD,RVFCCANBIG_RIP,RVFCCANBIG_SYN,RVFCCANSMALL_DD,RVFCCANSMALL_RIP,RVFCCANSMALL_SYN,RVFCGNDBARE_DD,RVFCGNDBARE_RIP,RVFCGNDBARE_SYN,RVFCGNDINUNDATED_DD,RVFCGNDINUNDATED_RIP,RVFCGNDINUNDATED_SYN,RVFCGNDNONW_DD,RVFCGNDNONW_RIP,RVFCGNDNONW_SYN,RVFCGNDWOODY_DD,RVFCGNDWOODY_RIP,RVFCGNDWOODY_SYN,RVFCUNDNONW_DD,RVFCUNDNONW_RIP,RVFCUNDNONW_SYN,RVFCUNDWOODY_DD,RVFCUNDWOODY_RIP,RVFCUNDWOODY_SYN,RVICANOPY_DD,RVICANOPY_RIP,RVICANOPY_SYN,RVICANUND_DD,RVICANUND_RIP,RVICANUND_SYN,RVIGROUND_DD,RVIGROUND_RIP,RVIGROUND_SYN,RVIHERBS_DD,RVIHERBS_RIP,RVIHERBS_SYN,RVITALLWOOD_DD,RVITALLWOOD_RIP,RVITALLWOOD_SYN,RVITOTALVEG_DD,RVITOTALVEG_RIP,RVITOTALVEG_SYN,RVIUNDERSTORY_DD,RVIUNDERSTORY_RIP,RVIUNDERSTORY_SYN,RVIWOODY_DD,RVIWOODY_RIP,RVIWOODY_SYN,SIVDEPTH,SIXDEPTH,SSFCBEDROCK,SSFCBOULDERS,SSFCCOBBLE,SSFCGRAVEL,SSFCORGANIC,SSFCOTHER,SSFCSAND,SSFCSILT,SSFCWOOD,SSISITEVARIETY,SSISTAVARIETY,SSVLDIA,SSXLDIA,ECOWSA9_2015,ECOWSA3_2015,YEAR,LkArea_km2,L_LkAreakm2,ELEV_use,L_ELEV_use,LkPerim_km,L_LkPerimkm,DpthMx_use,L_DpthMx_use,LATdd_use,LONdd_use,ElevXLat_use,ElevXLon_use,Lake_Origin_use,Reservoir,ECOP5_2015,ECOP6_2015,RVegQc15,LitCvrQc15,LitRipCvrQc15,L_RVegQc15,L_LitCvrQc15,L_LitRipCvrQc15,RVegQc3x15,LitCvrQc3x15,LitRipCvrQc3x15,L_RVegQc3x15,L_LitCvrQc3x15,L_LitRipCvrQc3x15,RVegQc3OE15,LitCvrQc3OE15,LitRipCvrQc3OE15,HORIZDD_use,VERTDD_use,L_HORIZDD_use,L_VERTDD_use
NLA17_NC-10007,1,Wildcat Lake,MAN-MADE,NA,1.45,NC,0.5525,0.5525,0,0.01,0.1,0.8,0.1,0,GRADUAL,0.004878049,0.039845369,0.080027453,0.119048845,0.177149398,0.301383371,0.251063854,0.038451563,8,4.8,0.183886992,-0.086842186,NA,0.5525,NA,NA,0.035,NA,NA,0.03,NA,NA,0.2475,NA,NA,0,NA,NA,0.04,NA,NA,0,NA,NA,0.1275,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.085,NA,NA,0.215,NA,NA,0.459542498,NA,NA,0.031896552,NA,NA,0.406417348,NA,NA,0.102143602,NA,NA,0.205,NA,NA,0.2175,NA,NA,0.3,NA,NA,0.7475,NA,NA,0.43,NA,NA,0.5775,NA,NA,0.53,NA,NA,1.1675,NA,NA,0.4475,NA,NA,0.59,NA,1.28657599,1.955555556,0.004716981,0.029716981,0.041628496,0.0721163,0.04691313,0.682611161,0.043292683,0.062375772,0.016628496,8,4.5,0.20945513,0.008951596,SAP,EHIGH,2017,0.04071636,-1.390231054,1137,3.055760465,0.8548322,-0.068119127,3.8,0.579783597,36.14793,-81.88275,41100.19641,-93100.68675,MAN-MADE,1,APPS,SAP,0.133948276,0.423228823,0.278588549,-0.841793532,-0.363282657,-0.539720905,0.252087658,0.509496727,0.36959011,-0.58155343,-0.284417184,-0.42068511200000003,0.531355946,0.83068016,0.753777069,NA,NA,NA,NA
NLA17_NC-10009,1,Barnes Pond,MAN-MADE,NA,0.25,NC,0,0,0,0,0,0.1,0.5,0.4,STEEP,0,0,0,0.009090909,0,0.575460395,0.40973441,0.005714286,4,2.2,0.040927241,-0.187629406,NA,0.015,NA,NA,0,NA,NA,0.01,NA,NA,0,NA,NA,0,NA,NA,0.06,NA,NA,0,NA,NA,0.03,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0.010810811,NA,NA,0.011119691,NA,NA,0.938687259,NA,NA,0.039382239,NA,NA,0.28,NA,NA,0.055,NA,NA,0,NA,NA,0.35,NA,NA,0.86,NA,NA,1.1025,NA,NA,0.0625,NA,NA,1.2,NA,NA,0.35,NA,NA,0.0975,NA,0.297515639,0.936,0,0,0,0,0.005128205,0.463007949,0.362147533,0.164588108,0.005128205,4,3.1,0.04701981,-0.155862739,CPL,PLNLOW,2017,0.05004563,-1.300633839,50,1.698970004,1.322691,0.121458399,1.5,0.176091259,35.85621,-78.03021,1792.8105,-3901.5105,MAN-MADE,1,CPL,CPL,0.025059846,0.0425,0.033779923,-1.455190002,-1.279840697,-1.358725009,0.300255051,0.390138789,0.335293816,-0.508281139,-0.397789346,-0.4618112,0.083461862,0.108935592,0.100747229,NA,NA,NA,NA
NLA17_NC-10010,1,Koury's Pond,MAN-MADE,NA,1.15,NC,0.05,0.025,0,0.09,1,0,0,0,FLAT,0,0,0,0,0,0.915301147,0.012535613,0.07216324,3,2,0.007954158,-0.080422533,NA,0.05,0.05,NA,0,0,NA,0.05,0.05,NA,0.025,0.025,NA,0,0,NA,0,0,NA,0.035,0.035,NA,0,0,NA,1,1,0.2,0.2,0,0,0.25,0.2,0.25,0.2,0,0.020833333,0,0,0,0,0.2,0,0.027777778,0,NA,0,0,0,0.05,0,NA,0.01,0.01,NA,0.195,0.195,NA,0,0,NA,0.561561562,0.561561562,NA,0.188888889,0.188888889,NA,0.24954955,0.24954955,NA,0.4025,0.4025,NA,0.1725,0.1725,NA,0.205,0.205,NA,0.78,0.78,NA,0.665,0.665,NA,0.4675,0.4675,NA,0.3775,0.3775,NA,0.92,0.92,NA,0.575,0.575,NA,0.4525,0.4525,0.554677083,1.59,0,0,0,0,0.005714286,0.965714286,0.028571429,0,0,2,1.2,0.024265705,-0.00767349,SAP,EHIGH,2017,0.01056292,-1.976216009,209,2.320146286,0.418195,-0.378621164,3.1,0.491361694,36.18589,-79.35081,7562.85101,-16584.31929,MAN-MADE,1,APPS,SAP,0.371280781,0.099413594,0.235347187,-0.418755085,-0.960928718,-0.610218917,0.26801600799999997,0.242270059,0.24998826,-0.555930197,-0.598134291,-0.585046262,1.385293304,0.410342053,0.941432958,0,NA,0,NA
NLA17_NC-10011,1,Hanna Lake,MAN-MADE,NA,1.15,NC,0.1425,0.1175,0,0.065,0.3,0.7,0,0,GRADUAL,0,0,0,0.006896552,0.073428064,0.296031532,0.557107439,0.066536413,5,3.7,0.099695487,-0.260211858,0.17,0.1425,0.1755,0.005,0,0.005,0.045,0.05,0.045,0.135,0.11,0.12075,0,0,0,0.04,0.005,0.016875,0,0,0,0.2,0.175,0.184375,1,1,1,0.9,0.5,0.415833333,0,2.296666667,0.6,1.880833333,0.6,0.138611111,0.176666667,0.170833333,0,0.01,0.12,0.336666667,0.476666667,0.188083333,0,0.166666667,0,0.405833333,0.170833333,0.170833333,0.268333333,0,0,0,0,0.122222222,0.063796296,0.445893296,0.326887627,0.308108104,0,0,0,0.539301509,0.612120772,0.653225003,0.014805195,0.060991601,0.038666893,0.2975,0.22,0.247541667,0.005,0.145,0.086416667,0,0.11,0.057416667,0.3025,0.475,0.391375,0.3375,0.5425,0.489375,0.625,0.7175,0.708916667,0.005,0.255,0.143833333,0.64,1.0175,0.88075,0.3025,0.365,0.333958333,0.015,0.3,0.171833333,0.724204544,1.035,0,0,0,0.012020906,0.13299127,0.522735488,0.136902371,0.100077276,0.095272689,5,4.5,0.105255683,-0.1715255,SAP,EHIGH,2017,0.03054168,-1.515107077,293,2.46686762,0.6836457,-0.165168913,2,0.301029996,35.19371,-81.96495,10311.75703,-24015.73035,MAN-MADE,1,APPS,SAP,0.034366667,0.128352585,0.081359626,-1.3529432,-0.859012721,-1.039245687,0.251586126,0.260604176,0.24888206,-0.582385294,-0.567665506,-0.586898044,0.136600007,0.492519296,0.326900324,6.55,1.205,0.877946952,0.115610512
NLA17_NC-10014,1,Catfish Lake,NATURAL,NA,0.6,NC,0,0,0,0.01,1,0,0,0,FLAT,0,0,0.024736048,0.003921569,0.091380619,0.703093604,0.010810811,0.16605735,6,2.9,0.057867117,-0.080220804,NA,0.1425,0.1425,NA,0,0,NA,0.1425,0.1425,NA,0,0,NA,0.0925,0.0925,NA,0.125,0.125,NA,0.01,0.01,NA,0,0,NA,1,1,0.3,0,0,0,0.15,0,0.15,0,0,0.0125,0,0,0,0,0,0,0.016666667,0,NA,0,0,0,0.15,0,NA,0.2725,0.2725,NA,0.17,0.17,NA,0.016666667,0.016666667,NA,0,0,NA,0.005405405,0.005405405,NA,0.977927928,0.977927928,NA,0.005,0.005,NA,0.815,0.815,NA,0.4425,0.4425,NA,1.2625,1.2625,NA,0.8175,0.8175,NA,0.01,0.01,NA,1.2575,1.2575,NA,2.08,2.08,NA,0.82,0.82,NA,2.07,2.07,0.312872001,0.83,0,0,0,0,0.069208904,0.424333061,0.372638164,0.061375252,0.072444619,4,3.9,0.064644811,-0.103166876,CPL,PLNLOW,2017,3.829389,0.583129485,11,1.041392685,8.648137,0.936922561,1.6,0.204119983,34.9329,-77.10483,384.2619,-848.15313,NATURAL,0,CPL,CPL,0.414,0.273641304,0.343820652,-0.372634143,-0.547230526,-0.451216821,0.342779133,0.517051212,0.436047813,-0.452497111,-0.278147184,-0.350618586,1.207774803,0.529234432,0.78849301,0,NA,0,NA
NLA17_NC-10015,1,Jones Pond,MAN-MADE,NA,0.65,NC,0.025,0.01,0.005,0.02,0.3,0.6,0.1,0,GRADUAL,0,0,0.047312483,0.039383983,0,0,0.850295927,0.063007607,4,2.8,0.067792794,-0.293975765,NA,0.02,0.02,NA,0,0,NA,0.04,0.04,NA,0.005,0.005,NA,0,0,NA,0,0,NA,0,0,NA,0.005,0.005,NA,0.8,0.8,1,0.7,0.6,0.4,1.992857143,0.985714286,1.392857143,0.585714286,0.2,0.141732283,0.15,0,0.05,0.05,0,0.1,0.12371134,0,0.642857143,0,0.55,0.05,0.4,0,NA,0.1175,0.1175,NA,0.015,0.015,NA,0,0,NA,0,0,NA,0.925783784,0.925783784,NA,0.074216216,0.074216216,NA,0.075,0.075,NA,0.02,0.02,NA,0.1325,0.1325,NA,0.2275,0.2275,NA,0.7875,0.7875,NA,0.8375,0.8375,NA,0.1525,0.1525,NA,1.015,1.015,NA,0.095,0.095,NA,0.1775,0.1775,1.066718749,1.63,0,0,0,0.005128205,0,0.984338184,0.005128205,0.005405405,0,3,1.3,0.114055351,-0.030238776,SAP,EHIGH,2017,0.061562360000000003,-1.21068474,118,2.071882007,1.296295,0.112703846,5.3,0.72427587,35.11601,-80.26304,4143.68918,-9471.03872,MAN-MADE,1,APPS,SAP,0.0355,0.024966997,0.030233498,-1.341988603,-1.456341667,-1.395412203,0.26216861,0.225885507,0.24543394,-0.565161965,-0.627298741,-0.592721399,0.135409041,0.110529432,0.123183853,0,NA,0,NA
NLA17_NC-10023,1,Nello Teer Lake,MAN-MADE,NA,1.95,NC,0.215,0.2,0,0.015,0.2,0.4,0.1,0.3,GRADUAL,0,0,0,0,0.08474026,0.139285714,0.608549784,0.167424242,4,2.2,0.09028351,-0.301388326,0.1675,0.205,0.20185,0,0,0,0.1125,0.035,0.071775,0,0,0,0,0,0,0.05,0.005,0.01795,0,0,0,0,0,0,0.9,0.8,0.9,0.3,0,0,0,0.283333333,0,0.283333333,0,0,0.023611111,0.1,0,0,0,0,0.083333333,0.031481481,0,NA,0.05,0,0,0.05,0,0,0.36,0.246183333,0.0575,0.305,0.21735,0.798285714,0.346665705,0.5248138,0.171428571,0,0.058997332,0.022285714,0.162160654,0.082856806,0.008,0.491173641,0.333332062,0.005,0.04,0.021566667,0.025,0.425,0.311433333,0.0575,0.665,0.463533333,0.0875,1.13,0.796533333,0.07,0.2625,0.219566667,0.015,0.1,0.0607,0.0825,1.09,0.774966667,0.1025,1.3925,0.992433333,0.03,0.465,0.333,0.0875,1.2925,0.931733333,0.878445597,1.25,0,0.005405405,0.005405405,0,0.291021216,0.095892321,0.061971062,0.300857806,0.239446784,6,3.6,0.24670521,-0.228273851,SAP,EHIGH,2017,0.2373668,-0.624580025,115,2.06069784,4.115688,0.614442445,5.5,0.74036269,35.33365,-79.55081,4063.36975,-9148.34315,MAN-MADE,1,APPS,SAP,0.215845333,0.125671067,0.1707582,-0.64618888,-0.867512759,-0.742901992,0.266723348,0.22516799,0.253140566,-0.557954197,-0.628621793,-0.579812195,0.809247989,0.558121371,0.674558813,4.69,0.46,0.755112266,-0.251811973
NLA17_NC-10030,1,Hickory Nut Lower Lake,MAN-MADE,NA,3.6,NC,0.02,0.005,0,0.025,0.1,0.5,0.4,0,GRADUAL,0,0,0,0,0.077896825,0.688145056,0.094889777,0.139068341,4,3,0.038237802,-0.116203518,NA,0,0,NA,0,0,NA,0.085,0.085,NA,0.0925,0.0925,NA,0,0,NA,0.01,0.01,NA,0,0,NA,0.03,0.03,NA,1,1,0.7,0.3,0,0,0.95,0.5,0.95,0.5,0,0.079166667,0.2,0,0,0.4,0,0.15,0.105555556,0,NA,0.1,0,0,0,0.1,NA,0.3925,0.3925,NA,0.2275,0.2275,NA,0.097619048,0.097619048,NA,0,0,NA,0.404761905,0.404761905,NA,0.497619048,0.497619048,NA,0.005,0.005,NA,0.295,0.295,NA,0.62,0.62,NA,0.92,0.92,NA,0.2725,0.2725,NA,0.105,0.105,NA,0.915,0.915,NA,1.1925,1.1925,NA,0.3,0.3,NA,1.0875,1.0875,1.895286551,3.89,0,0,0,0,0,0.9,0,0,0,0,0.9,0,0,SAP,EHIGH,2017,0.1861398,-0.730160757,277,2.442479769,3.710184,0.569395448,7.3,0.86332286,35.43116,-82.171,9814.43132,-22761.367,MAN-MADE,1,APPS,SAP,0.2175,0.06360011,0.140550055,-0.643018599,-1.133121537,-0.822319081,0.250333154,0.257418596,0.246977484,-0.58447052,-0.572808395,-0.590104927,0.868842167,0.247068825,0.569080439,0,NA,0,NA
NLA17_NC-10033,1,Emily Babcock Lake,MAN-MADE,NA,0.4,NC,0,0,0,0,0.4,0.5,0.1,0,GRADUAL,0,0,0,0,0.039711329,0.148369059,0.755992066,0.055927546,4,3,0.093986369,-0.305139497,NA,0,0,NA,0,0,NA,0.07,0.07,NA,0.005,0.005,NA,0,0,NA,0.035,0.035,NA,0.005,0.005,NA,0.005,0.005,NA,1,1,0.9,0.6,0,0,1.35,0.7,1.35,0.7,0,0.077868852,0,0,0,0.05,0.6,0.1,0.10326087,0,0.5,0,0,0,0.1,0,NA,0.643678161,0.643678161,NA,0.271321839,0.271321839,NA,0.062548263,0.062548263,NA,0,0,NA,0.082239382,0.082239382,NA,0.855212355,0.855212355,NA,0.005,0.005,NA,0.7525,0.7525,NA,0.9975,0.9975,NA,1.755,1.755,NA,0.835,0.835,NA,0.0775,0.0775,NA,1.75,1.75,NA,2.59,2.59,NA,0.7575,0.7575,NA,2.5125,2.5125,0.741544934,1.19,0,0,0,0.007142857,0.227480852,0.18375545,0.090842491,0.356667075,0.134111274,5,3.5,0.140342297,-0.243607436,SAP,EHIGH,2017,0.02247461,-1.648307836,62,1.79239169,0.7810296,-0.107332507,2.6,0.414973348,35.78938,-78.55026,2218.94156,-4870.11612,MAN-MADE,1,APPS,SAP,0.5025,0.044130435,0.273315217,-0.29030613,-1.266558485,-0.547730098,0.273250946,0.215859039,0.270706715,-0.547828631,-0.646162524,-0.551747198,1.838968932,0.204440986,1.009635897,0,NA,0,NA
NLA17_ND-10001,1,Grass Lake,NATURAL,NA,0.95,ND,0.11,0,0,0.11,0.1,0.8,0.1,0,GRADUAL,0,0.107648602,0.246807168,0.129709225,0.044776305,0.256915888,0.125610058,0.088532755,7,6.8,0.152056528,0.111297505,0,0.11,0.11,0,0.08,0.08,0,0.11,0.11,0,0.005,0.005,0,0,0,0,0,0,0,0.01,0.01,0,0.005,0.005,0,1,1,0.9,0.2,0.5,0,1.5,0.5,1,0.5,0.166666667,0.115384615,0.15,0,0.45,0.1,0.2,0,0.1,0,0,0,0.05,0.2,0.25,0.1,0,0,0,0,0.035,0.035,0,0.147475627,0.147475627,0,0,0,0,0.762699383,0.762699383,0,0.08982499,0.08982499,0,0.06,0.06,0,0.065,0.065,0,0.035,0.035,0,0.16,0.16,0,0.765,0.765,0,0.75,0.75,0,0.1,0.1,0,0.925,0.925,0,0.125,0.125,0,0.175,0.175,0.371333932,0.97,0,0.095191427,0.345663777,0.154383733,0.038257893,0.120222285,0.157520201,0.03417626,0.054584423,7,7.3,0.122015594,0.2176074,TPL,PLNLOW,2017,2.562103,0.408596585,330,2.51851394,6.839106,0.834999335,2.9,0.462397998,46.09872,-97.23814,15212.5776,-32088.5862,NATURAL,0,CENPL,CENPL,0.044235711,0.054927536,0.049581624,-1.265714659,-1.187571077,-1.224887665,0.165954347,0.082516672,0.13977868,-0.7546,-1.03378,-0.82455,0.266553497,0.665653803,0.354715209,0,NA,0,NA
NLA17_ND-10001,2,Grass Lake,NATURAL,NA,0.45,ND,0.11,0,0,0.11,0,0.8,0.2,0,GRADUAL,0,0.026385714,0.071906038,0.180454225,0.032368196,0.390324527,0.220321824,0.078239476,7,6.1,0.135366763,-0.041463632,0.03,0.09,0.08025,0.045,0.025,0.0258,0.045,0.105,0.09635,0.03,0.025,0.0253,0,0,0,0.035,0.025,0.0256,0.005,0.015,0.0134,0,0,0,1,1,1,1,0.444444444,0.611111111,0.222222222,1.722222222,0.666666667,1.111111111,0.444444444,0.203703704,0.132478632,0.222222222,0,0.5,0,0.222222222,0,0.111111111,0,0,0.111111111,0.111111111,0.222222222,0.222222222,0.111111111,0,0.005,0,0,0.01,0.005333333,0.704110704,0.227211858,0.267508233,0,0,0,0.277836078,0.700479759,0.664134174,0.018053218,0.072308383,0.068357594,0.027777778,0.11,0.088666667,0,0.03,0.025481481,0,0.015,0.005333333,0.027777778,0.155,0.119481481,0.275,0.73,0.692148148,0.286111111,0.77,0.714962963,0,0.045,0.030814815,0.302777778,0.885,0.81162963,0.027777778,0.14,0.114148148,0.016666667,0.115,0.096666667,0.269979423,0.72,0,0.057750903,0.229193953,0.219886094,0.043051974,0.009166667,0.343415506,0.043051974,0.054482929,7,6.5,0.110194858,0.116089477,TPL,PLNLOW,2017,2.562103,0.408596585,330,2.51851394,6.839106,0.834999335,2.5,0.397940009,46.09872,-97.23814,15212.5776,-32088.5862,NATURAL,0,CENPL,CENPL,0.026811164,0.057391304,0.042101234,-1.434020446,-1.171396138,-1.283151988,0.165954347,0.082516672,0.13977868,-0.7546,-1.03378,-0.82455,0.161557469,0.695511625,0.301199254,1.41,0.34,0.382017043,-0.356547324
NLA17_ND-10002,1,Unnamed - All Sources,NATURAL,NA,0.35,ND,0.1625,0.01,0,0.1625,0.8,0.2,0,0,FLAT,0,0,0,0.120680722,0.039487414,0.21729385,0.614282696,0.008255319,5,3.7,0.09252971,-0.22141688,NA,0.1625,NA,NA,0,NA,NA,0.01,NA,NA,0.09,NA,NA,0,NA,NA,0.01,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0.199221464,NA,NA,0.005128205,NA,NA,0.740221221,NA,NA,0.05542911,NA,NA,0.4225,NA,NA,0.02,NA,NA,0,NA,NA,0.4425,NA,NA,0.825,NA,NA,1.1775,NA,NA,0.02,NA,NA,1.2625,NA,NA,0.4425,NA,NA,0.085,NA,0.492612085,1.36,0,0,0,0.124158807,0.211661574,0.023368697,0.311679214,0.315147882,0.013983826,5,4.3,0.094715309,-0.165090133,NPL,PLNLOW,2017,0.1291515,-0.888900545,534,2.727541257,1.495565,0.174805293,2.5,0.397940009,47.07428,-99.63065,25137.66552,-53202.7671,NATURAL,0,CENPL,CENPL,0.024115277,0.026644665,0.025379971,-1.467051101,-1.435989251,-1.451242532,0.165954347,0.082516672,0.13977868,-0.7546,-1.03378,-0.82455,0.145312716,0.322900378,0.181572544,5.05,0.46,0.781755375,-0.251811973
NLA17_ND-10003,1,Cavanaugh Lake,NATURAL,NA,0.43,ND,0.1775,0.125,0,0.1575,0.1,0.5,0.4,0,GRADUAL,0,0.077942099,0.135540749,0.071687873,0.038933968,0.214134815,0.444691483,0.017069012,7,4.8,0.172966641,-0.077812936,0,0.1775,0.1775,0,0.085,0.085,0,0.02,0.02,0,0.08,0.08,0,0,0,0,0.1,0.1,0,0,0,0,0.005,0.005,0,0.9,0.9,0.9,0.2,0.4,0,1.4,0.4,1,0.4,0.133333333,0.107692308,0.1,0,0.4,0.05,0.1,0.15,0.1,0,0.1,0.1,0,0.15,0.25,0,0,0,0,0,0.025,0.025,0,0.015661816,0.015661816,0,0,0,0,0.891198891,0.891198891,0,0.093139293,0.093139293,0,0.06,0.06,0,0.07,0.07,0,0.025,0.025,0,0.155,0.155,0,0.975,0.975,0,0.935,0.935,0,0.095,0.095,0,1.13,1.13,0,0.13,0.13,0,0.195,0.195,0.377859468,1.15,0,0.083173918,0.047587345,0.026698571,0.029763888,0.308593099,0.224587171,0.266114762,0.013481246,7,5.777777778,0.180781437,-0.084026145,TPL,PLNLOW,2017,1.809746,0.257617625,443,2.646403726,10.83664,1.034894646,4,0.602059991,48.25678,-98.89154,21377.75354,-43808.95222,NATURAL,0,CENPL,CENPL,0.046611227,0.090836084,0.068723655,-1.247097435,-0.99638403,-1.10389475,0.165954347,0.082516672,0.13977868,-0.7546,-1.03378,-0.82455,0.280867766,1.100820984,0.491660494,0,0,0,-1
NLA17_ND-10004,1,Doyles Lake,NATURAL,NA,0.23,ND,0.165,0.145,0,0.005,0.1,0.5,0.4,0,GRADUAL,0,0.188343705,0.068985014,0.166173403,0.060326055,0.116095286,0.400076537,0,6,4.6,0.305082814,-0.003010339,0,0.165,0.165,0,0.145,0.145,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,1,1,1,1,1,1,1.6,1.2,0.6,0.2,0.333333333,0.123076923,0.05,0,0,0,0,0,0.06,0,0.2,0,1,0.2,0.15,0,0,0,0,0,0,0,0,0.018842491,0.018842491,0,0,0,0,0.873311001,0.873311001,0,0.107846508,0.107846508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885,0.885,0,0.785,0.785,0,0,0,0,0.885,0.885,0,0,0,0,0.1,0.1,0.145296631,0.711111111,0,0.167949866,0.084896899,0.098716548,0.072497036,0.225592452,0.191840266,0.158506933,0,6,5.9,0.236123698,0.069495673,NPL,PLNLOW,2017,1.033136,0.014157495,600,2.77815125,7.965629,0.901220075,2,0.301029996,46.36831,-99.51996,27820.986,-59711.976,NATURAL,0,CENPL,CENPL,0.030813288,0.068569857,0.049691573,-1.389198416,-1.104744037,-1.22408698,0.165954347,0.082516672,0.13977868,-0.7546,-1.03378,-0.82455,0.185673281,0.830981857,0.3555018,0,NA,0,NA
NLA17_ND-10005,1,DOUGLAS LAKE,NATURAL,NA,0.45,ND,0.27,0.115,0,0.165,0.1,0.2,0.6,0.1,STEEP,0,0.023996983,0.040778593,0.226540022,0,0.221025887,0.487658515,0,5,3.8,0.193080408,-0.122463157,0,0.27,0.27,0,0.03,0.03,0,0,0,0,0.025,0.025,0,0,0,0,0.065,0.065,0,0,0,0,0,0,0,1,1,1,0.5,0.65,0.3,1.9,0.7,1.25,0.4,0.216666667,0.146153846,0.05,0,0.65,0,0,0,0.125,0,0.2,0,0,0.45,0.55,0,0,0,0,0,0,0,0,0.266207203,0.266207203,0,0.026682001,0.026682001,0,0.669486409,0.669486409,0,0.037624387,0.037624387,0,0.105,0.105,0,0,0,0,0,0,0,0.105,0.105,0,0.795,0.795,0,0.83,0.83,0,0,0,0,0.87,0.87,0,0.105,0.105,0,0.04,0.04,0.183787317,0.96,0,0.055955643,0.110222879,0.268480079,0.022069237,0.087816862,0.161981021,0.293474279,0,6,5.3,0.247076152,-0.023302679,NPL,PLNLOW,2017,0.5249487,-0.279883135,621,2.7930916,4.697763,0.671891103,2,0.301029996,47.86474,-101.5133,29724.00354,-63039.7593,NATURAL,0,CENPL,CENPL,0.024090825,0.051969197,0.038030011,-1.467362484,-1.207824132,-1.318487313,0.165954347,0.082516672,0.13977868,-0.7546,-1.03378,-0.82455,0.145165377,0.629802389,0.272073045,0,NA,0,NA
