SITE_ID,VISIT_NO,DATE_COL,COMMENT_ORIGIN,LkArea_km2,L_LkAreakm2,ELEV_use,L_ELEV_use,LkPerim_km,L_LkPerimkm,DpthMx_use,L_DpthMx_use,HORIZDD_use,VERTDD_use
NLA17_OR-10109,1,8/9/2017,Clear dam/impoundment on GE,0.1030505,-0.986949897,16,1.204119983,3.229044,0.509073963,4,0.602059991,1.13,1
NLA17_OR-10111,1,6/28/2017,"Looks part of mining/logging in Lebanon, floodplain of S. Santiam R., adjacent to Santiam Canal.  Historic write-up online says Pasture in 1930s before building a Mill Pond here.  City of Lebanon turning into a Park now",0.231341,-0.635747391,108,2.033423756,3.701647,0.568395001,1.8,0.255272505,0,NA
NLA17_OR-10118,1,9/19/2017,natural remote seepage lake near Waldo,0.1718785,-0.764778445,1699,3.230193379,1.578616,0.1982765,7.7,0.886490725,3.688888889,0.2
NLA17_OR-10123,1,9/6/2017,Coastal dune lake near Pacific City,0.01676411,-1.775619498,24,1.380211242,0.676906,-0.169471636,5.8,0.763427994,0,NA
NLA17_OR-10125,1,7/19/2017,Coastal dune lake N. of Coos Bay,0.05072186,-1.294804829,14,1.146128036,1.260819,0.100652745,7.2,0.857332496,0,NA
NLA17_OR-10127,1,10/3/2017,Isolated seepage lake at Santiam Pass,0.1829325,-0.73770913,1448,3.160768562,1.592606,0.202108348,10.4,1.017033339,0,NA
NLA17_OR-10128,1,6/27/2017,"rectangular bathtub tiny pond on Sauvie Island, not impoundment, lots of fishing activity, floodplain pond?",0.01906857,-1.719681875,7,0.84509804,0.592104,-0.227602005,4.5,0.653212514,4.16,1.2
NLA17_OR-10128,2,8/24/2017,"rectangular bathtub tiny pond on Sauvie Island, not impoundment, lots of fishing activity, floodplain pond?",0.01906857,-1.719681875,7,0.84509804,0.592104,-0.227602005,3.3,0.51851394,7.91,3.3
NLA17_OR-10132,1,8/23/2017,The Lost Lake up by Mt. Hood - popular rec spot,1.022268,0.009564766,959,2.981818607,4.833228,0.684237283,50.6,1.704150517,0,0
NLA17_OR-10134,1,9/28/2017,Isolated seepage looking lake NE of Oakridge,0.02979115,-1.525912732,1461,3.164650216,0.63559619999999994,-0.196818708,9,0.954242509,0,NA
NLA17_OR-10143,1,7/12/2017,Lake converting to wetland in High Cascades nr Belknap Crater,0.02791287,-1.554195507,1268,3.103119254,0.6873456,-0.162824843,1.6,0.204119983,0,NA
NLA17_OR-10150,1,10/4/2017,Remote natural lake N. of Waldo L.,0.05279956,-1.277369697,1425,3.153814864,1.042234,0.017965237,6.1,0.785329835,0,NA
NLA17_OR-10151,1,6/27/2017,Residential small seepage pothole just off Rt34 to Tangent,0.0150792,-1.821621699,61,1.785329835,0.465758,-0.331839677,5.7,0.755874856,3.225,0.905
NLA17_OR-10153,1,8/9/2017,Shallow lake for size in Klamaths,0.1790618,-0.746997054,1804,3.256236533,2.762913,0.44136721,5.4,0.73239376,0,NA
NLA17_OR-10154,1,7/31/2017,"Not on TOPO, Walnut Grove Park Eugene/Santa Clara; GE looks dugout; Eugene Parks says pond is an old Borrow Pit",0.01832108,-1.737048929,117,2.068185862,0.6146978,-0.211338341,2.5,0.397940009,3.54,1.5
NLA17_OR-10166,1,7/26/2017,Remote natural Cascade Lake,0.04336227,-1.362887991,1810,3.257678575,1.015098,0.006507972,12.6,1.100370545,NA,NA
NLA17_OR-10167,1,7/19/2017,Remote natural High Cascade Lake,0.07802706,-1.107754757,1567,3.195068997,1.1375,0.055951405,5.5,0.74036269,0,NA
NLA17_OR-10168,1,8/30/2017,Impoundment in Blue Mts. Near Athena on way to WW,0.3729877,-0.42830549,1432,3.155943018,4.075779,0.610210627,6.7,0.826074803,0,NA
NLA17_OR-10173,1,9/6/2017,Coastal Dune Lake,0.1608442,-0.793594595,5,0.698970004,3.104055,0.491929408,6.7,0.826074803,0,NA
NLA17_OR-10180,1,9/5/2017,Coastal Dune lake by Ft. Stevens,0.04071229,-1.390274469,7,0.84509804,1.87506,0.273015169,1.6,0.204119983,0,NA
NLA17_OR-HP003,1,8/10/2017,pristine lake near waldo lake,0.5243251,-0.280399352,1736.26,3.23961476,4.094646,0.612216361,24,1.380211242,0,NA
NLA17_OR-HP10200,1,8/10/2017,Big coastal dune lake - deepest dune lake in OR,3.12473,0.494812497,12.85,1.108903128,20.84994,1.31910481,23,1.361727836,0,0
NLA17_OR-HP10201,1,10/10/2017,Alkali large lake,163.9668,2.214755921,1298.12,3.1133148410000002,67.29574,1.827987573,1.1,0.041392685,25.24,1.31
NLA17_PA-10001,1,7/26/2017,NA,33.47381,1.524705147,239,2.378397901,191.638,2.28248163,31,1.491361694,0,0
NLA17_PA-10001,2,9/12/2017,NA,33.47381,1.524705147,239,2.378397901,191.638,2.28248163,17.1,1.23299611,0,0
NLA17_PA-10002,1,9/8/2017,NA,0.2012664,-0.696228721,384,2.584331224,1.811924,0.258139978,7.2,0.857332496,0,0
NLA17_PA-10003,1,6/29/2017,NA,4.489603,0.65220794,188,2.274157849,37.73801,1.576778995,20.1,1.303196057,0,0
NLA17_PA-10004,1,9/20/2017,Housing Development reservoir,0.1817026,-0.740638858,552,2.741939078,3.573714,0.553119794,2.7,0.431363764,0,0
NLA17_PA-10005,1,6/21/2017,PA Fish&Boat Comm. Web site,0.6319608,-0.19930986,187,2.271841607,3.830792,0.583288572,4.8,0.681241237,0,0
NLA17_PA-10006,1,6/28/2017,"Large lake in Deleware R. floodplain N. of Philly, Industrial area, alters lake morphology for sure but was probably a lake there at some point, not impounded; crew says man-made",3.972059,0.599015691,2,0.301029996,17.36178,1.239594249,4.6,0.662757832,0,0
NLA17_PA-10006,2,8/10/2017,"Large lake in Deleware R. floodplain N. of Philly, Industrial area, alters lake morphology for sure but was probably a lake there at some point, not impounded; crew says man-made",3.972059,0.599015691,2,0.301029996,17.36178,1.239594249,5.3,0.72427587,0,0
NLA17_PA-10007,1,9/19/2017,NA,3.340934,0.523867896,495,2.694605199,16.39711,1.21476731,21,1.322219295,3.28,0.45
NLA17_PA-10008,1,8/3/2017,NA,0.5495462,-0.259995791,500,2.698970004,4.614438,0.664118815,8.4,0.924279286,0,0
NLA17_PA-10010,1,6/20/2017,Impounded farm pond on GE; crew says orchard irrigation pond,0.01810438,-1.742216343,232,2.365487985,0.683444,-0.165297065,4.8,0.681241237,0,0
NLA17_PA-10011,1,8/8/2017,Natural looking Pocono lake,0.2813863,-0.550697051,420,2.62324929,2.631017,0.420123654,10.8,1.033423756,0,0
NLA17_PA-10013,1,7/11/2017,Hard Call - suspect small old mining impoundment from Topo map; non-acidic mine drainage lake chem,0.01305612,-1.884185867,394,2.595496222,0.4538583,-0.343079718,2.1,0.322219295,0,0
NLA17_PA-10015,1,7/6/2017,"Natural lacustrine wetland on GE; quarry just south of site; very shallow, beavery",0.05170156,-1.286496353,445,2.648360011,1.317219,0.119657987,1.5,0.176091259,0,0
NLA17_PA-10025,1,7/12/2017,"Small shallow (2 m) pond owned by Sportsman Club for fishing.  Dredged to keep open; two lakes on property, only one on topo maps (sampled one on topo) so other lake is probably created; hydrologically isolated, guessing man-made but uncertain",0.03676267,-1.434592954,361,2.557507202,0.9826851,-0.007585629,2,0.301029996,0,0
NLA17_PA-10030,1,8/9/2017,NA,0.4727,-0.325414398,378,2.5774918000000002,3.296822,0.5180955,2.2,0.342422681,0,0
NLA17_PA-10042,1,9/14/2017,NA,0.2646937,-0.577256395,329,2.517195898,2.579816,0.411588732,7.4,0.86923172,0,0
NLA17_PA-10047,1,9/21/2017,NA,0.02508756,-1.600541576,588,2.769377326,0.6395336,-0.194136633,2.1,0.322219295,0,0
NLA17_PA-HP001,1,7/11/2017,Nice Undisturbed Impoundment,0.1892987,-0.722852369,724.74,2.860182232,2.224587,0.347249395,6.7,0.826074803,0,NA
NLA17_PA-HP002,1,7/12/2017,Natural lake with natural wetland-y outlet on GE,0.2213444,-0.654931461,396.49,2.598232238,2.072796,0.316556562,12.6,1.100370545,0,NA
NLA17_RI-10001,1,8/1/2017,NA,0.937524,-0.028017606,128,2.10720997,9.556278,0.980288775,3.5,0.544068044,0,NA
NLA17_RI-10001,2,9/27/2017,NA,0.937524,-0.028017606,128,2.10720997,9.556278,0.980288775,4,0.602059991,0,NA
NLA17_RI-10002,1,7/20/2017,NA,0.2434182,-0.613646953,75,1.875061263,2.422701,0.384299819,3.1,0.491361694,0,NA
NLA17_RI-10005,1,8/8/2017,NA,0.1800397,-0.744631719,14,1.146128036,2.64457,0.422355067,10.2,1.008600172,0,NA
NLA17_RI-10006,1,7/27/2017,Small pond along major road; outflow doesn't appear dammed on GE or Topo though road embankment may be masking it.  Hard to classify,0.08852283,-1.05294471,35,1.544068044,1.839938,0.264803189,4.9,0.69019608,0,NA
NLA17_RI-10008,1,7/19/2017,NA,0.1343617,-0.87172451,20,1.301029996,1.508974,0.178681757,4,0.602059991,0,NA
NLA17_RI-10010,1,7/6/2017,NA,0.04977113,-1.303022499,33,1.51851394,0.886778,-0.05218509,2.23,0.348304863,0,NA
NLA17_RI-10010,2,8/10/2017,NA,0.04977113,-1.303022499,33,1.51851394,0.886778,-0.05218509,2.5,0.397940009,0,NA
NLA17_RI-10011,1,7/25/2017,"Small urban pond in Providence; 4.2 m deep, no sign of big flow control",0.07170749,-1.144435479,7,0.84509804,1.28588,0.109200442,4.2,0.62324929,0,NA
NLA17_RI-10019,1,8/3/2017,NA,0.05112107,-1.291400065,12,1.079181246,1.080575,0.033654916,6.1,0.785329835,0,NA
NLA17_SC-10003,1,6/29/2017,V2 crew called it a reservoir in comments,0.04839322,-1.31521548,160,2.204119983,1.056025,0.0236742,1.7,0.230448921,0.295,0.075
NLA17_SC-10003,2,7/27/2017,V2 crew called it a reservoir in comments,0.04839322,-1.31521548,160,2.204119983,1.056025,0.0236742,1.5,0.176091259,15.38888889,0.325
NLA17_SC-10004,1,7/28/2017,NA,0.06751049,-1.17062874,71,1.851258349,1.460623,0.164538135,2.2,0.342422681,0,0
NLA17_SC-10010,1,8/1/2017,NA,1.838848,0.264545832,380,2.579783597,12.00407,1.079328519,29.65,1.472024698,0.75,0.36
NLA17_SC-10011,1,7/26/2017,NA,0.7665414,-0.115464384,236,2.372912003,11.73822,1.069602245,5.2,0.716003344,0,0
NLA17_SC-10012,1,8/3/2017,NA,0.08307804,-1.080513758,98,1.991226076,1.997318,0.300447216,2.75,0.439332694,0,0
NLA17_SC-10015,1,7/12/2017,Upstream impoundment but this small pond looks like it might be natural,0.01370771,-1.863035092,79,1.897627091,0.5346082,-0.271964384,1.7,0.230448921,0,NA
NLA17_SC-10016,1,7/28/2017,NA,0.2227727,-0.652138031,86,1.934498451,4.071346,0.609738012,3.7,0.568201724,0.685,0.215
NLA17_SC-10024,1,7/11/2017,NA,0.06721139,-1.172557123,74,1.86923172,1.394759,0.144499173,3.7,0.568201724,0,NA
NLA17_SC-10027,1,7/13/2017,Clearly an impoundment dam and spillway on GE; crew notes state park,0.894445,-0.048446359,31,1.491361694,8.643993,0.936714407,4.2,0.62324929,0,NA
NLA17_SC-HP002,1,8/29/2017,Huge SC impoundment,22.20978,1.346544257,335.62,2.525847833,58.71281,1.768732866,34.48,1.537567257,10.05,2.01
NLA17_SD-10002,1,6/28/2017,NA,0.2302535,-0.63779376,533,2.726727209,2.620296,0.418350354,7,0.84509804,0,0
NLA17_SD-10003,1,6/29/2017,NA,0.2086728,-0.680534156,536,2.72916479,1.887905,0.275980137,2.8,0.447158031,0,0
NLA17_SD-10004,1,6/15/2017,NA,8.571951,0.93307968,564,2.751279104,20.06849,1.302514696,8,0.903089987,0,0
NLA17_SD-10005,1,6/20/2017,NA,4.272453,0.630677294,515,2.711807229,11.53423,1.061988607,3.9,0.591064607,0,NA
NLA17_SD-10006,1,8/2/2017,USGS Place Names and SD GFP says it is a reservoir.  Could have been a natural lake with dams added later.,0.5776213,-0.2383568,562,2.749736316,5.801238,0.763520683,3,0.477121255,0,NA
NLA17_SD-10007,1,7/25/2017,NA,0.292319,-0.534142956,559,2.747411808,2.196158,0.341663582,2,0.301029996,0.944444444,0.3
NLA17_SD-10008,1,7/17/2017,NA,0.2076981,-0.682567476,482,2.683047038,1.745959,0.242034041,2,0.301029996,0,0
NLA17_SD-10009,1,8/15/2017,Clear Impoundment Dam on GE,0.4595914,-0.337628107,1576,3.197556213,5.401232,0.732492832,8,0.903089987,0,NA
NLA17_SD-10010,1,6/19/2017,NA,4.1221120000000004,0.615119788,554,2.743509765,9.919814,0.996503529,1.3,0.113943352,55.2,1.5
NLA17_SD-10010,2,7/7/2017,NA,4.1221120000000004,0.615119788,554,2.743509765,9.919814,0.996503529,1.2,0.079181246,23.6,0.8
NLA17_SD-10011,1,7/10/2017,NA,0.2055269,-0.687131328,504,2.702430536,1.843331,0.265603327,1.3,0.113943352,0,NA
NLA17_SD-10012,1,6/12/2017,NA,0.04625207,-1.334868826,848,2.928395852,1.171224,0.068639963,1.7,0.230448921,5.7,0.2
NLA17_SD-10013,1,6/15/2017,NA,0.10424,-0.981965597,617,2.790285164,1.301713,0.114515242,1,0,2.5,0.2
NLA17_SD-10014,1,6/16/2017,NA,0.02509376,-1.60043426,596,2.77524626,0.7525313,-0.123475432,1.1,0.041392685,0,0
NLA17_SD-10015,1,6/6/2017,NA,0.378215,-0.422261251,675,2.829303773,5.315547,0.725547963,5.1,0.707570176,0,NA
NLA17_SD-10016,1,6/14/2017,NA,0.550062,-0.259588356,794,2.899820502,7.481452,0.873985894,3.2,0.505149978,1.8,0.5
NLA17_SD-10017,1,7/26/2017,NA,0.4789238,-0.31973358,580,2.763427994,4.261952,0.629608554,3.2,0.505149978,0,NA
NLA17_SD-10020,1,6/7/2017,NA,0.04904037,-1.309446262,590,2.770852012,1.306852,0.116226407,2,0.301029996,3.15,0.3
NLA17_SD-10022,1,7/12/2017,"Change HYDROTYPE to RESERVOIR. This looks like a remnant oxbow lake rather than man-made (between Big Sioux and Missouri Rivers,, but I am sticking with the original evaluation assignment",0.01417028,-1.848621568,332,2.521138084,0.879986,-0.055524237,2.2,0.342422681,0,NA
NLA17_SD-10023,1,6/21/2017,NA,0.1388984,-0.857302757,533,2.726727209,1.842709,0.265456757,7.2,0.857332496,0,0
NLA17_SD-10025,1,6/7/2017,NA,0.04248166,-1.371798521,718,2.856124444,1.07493,0.031380184,3.2,0.505149978,0,0
NLA17_SD-10033,1,6/13/2017,Earthen dam; change HYDROTYPE to RESERVOIR; Not sure if LOC_NAME is correct,0.01318151,-1.880034837,886,2.947433722,0.942544,-0.025698367,1,0,0,NA
NLA17_SD-10035,1,7/24/2017,NA,0.133681,-0.873930314,558,2.746634199,2.715715,0.433884191,4,0.602059991,0,NA
NLA17_SD-10037,1,7/11/2017,NA,0.1455456,-0.837000919,387,2.587710965,2.596984,0.414469274,4.1,0.612783857,0,NA
NLA17_SD-10039,1,6/27/2017,NA,11.2552,1.051353217,518,2.71432976,19.09572,1.280936038,2.1,0.322219295,0,0
NLA17_SD-10042,1,6/14/2017,NA,0.0817914,-1.087292358,595,2.774516966,1.085256,0.035532196,1,0,0,0
NLA17_SD-10052,1,8/1/2017,NA,0.2209563,-0.655693611,681,2.833147112,3.056407,0.485211186,3.3,0.51851394,0,NA
NLA17_SD-10057,1,9/6/2017,Set HYDROTYPE to RESERVOIR,0.03620381,-1.441245723,569,2.755112266,0.8217363,-0.085267528,4.5,0.653212514,6.5,0.5
NLA17_SD-10067,1,6/5/2017,NA,0.04000729,-1.397860866,648,2.811575006,1.61234,0.207456628,2.8,0.447158031,0,NA
NLA17_SD-10073,1,6/21/2017,NA,0.06428868,-1.191865491,536,2.72916479,1.289214,0.110325013,1.7,0.230448921,1.6,0.19
NLA17_SD-10081,1,7/19/2017,NA,0.1501995,-0.823331513,541,2.733197265,2.348439,0.370779284,8,0.903089987,1.727272727,1
NLA17_SD-10088,1,7/26/2017,NA,0.1357395,-0.867293755,340,2.531478917,1.858595,0.269184765,1.2,0.079181246,0,0
NLA17_SD-10090,1,8/9/2017,NA,0.01512269,-1.82037095,625,2.795880017,0.652987,-0.185095465,1.5,0.176091259,0,NA
NLA17_SD-10092,1,9/7/2017,Change ORIGIN17 to MAN-MADE,0.01410036,-1.850769799,697,2.843232778,0.5243465,-0.280381627,2.6,0.414973348,4.26,0.7
NLA17_SD-10093,1,9/8/2017,Looks like a glacial lake adjacent to Enemy Swim Lake.  No evidence of a dam or any mining.,0.1096394,-0.96003335,564,2.751279104,1.873144,0.272571166,1.2,0.079181246,0,0
NLA17_SD-10097,1,7/24/2017,NA,0.5394393,-0.268057417,549,2.739572345,4.871916,0.687699792,1.6,0.204119983,0,NA
NLA17_SD-10098,1,9/26/2017,NA,0.04195726,-1.377192881,673,2.828015064,1.124491,0.050955984,1.7,0.230448921,13.94,0.485
NLA17_SD-10104,1,7/25/2017,NA,0.1355379,-0.867939248,349,2.542825427,1.563261,0.194031493,2.4,0.380211242,7.5,0.2
NLA17_SD-10105,1,8/8/2017,NA,0.01599124,-1.796117859,532,2.725911632,1.25982,0.100308499,1,0,0,0
NLA17_SD-10111,1,8/16/2017,NA,0.1170017,-0.931807828,753,2.876794976,2.21067,0.344523918,2,0.301029996,11.5,0.5
NLA17_SD-10112,1,8/23/2017,Upper arm of Lake Parmley.  Separated by causeway with narrow connection.  Keeping it as separate waterbody,0.1698034,-0.770053618,431,2.63447727,3.186544,0.50331992,6,0.77815125,0,NA
NLA17_SD-10114,1,9/6/2017,NA,0.04204612,-1.376274075,844,2.926342447,0.9842686,-0.006886369,3.5,0.544068044,0,0
NLA17_SD-HP001,1,8/22/2017,Set ORIGIN17 to MAN-MADE,0.04489297,-1.347821662,572.53,2.757798248,1.078002,0.032619567,2.4,0.380211242,0.5,0
NLA17_TN-10001,1,6/8/2017,Dam on Topo and GE,0.1242384,-0.90574415,265,2.423245874,1.940916,0.28800674,3.5,0.544068044,0,NA
NLA17_TN-10001,2,7/20/2017,Dam on Topo and GE,0.1242384,-0.90574415,265,2.423245874,1.940916,0.28800674,3.1,0.491361694,1.335,0.385
NLA17_TN-10002,1,6/6/2017,NA,0.3021829,-0.519730115,269,2.42975228,6.802013,0.832637458,3.8,0.579783597,0,NA
NLA17_TN-10003,1,6/2/2017,Name,0.3343314,-0.475822833,192,2.283301229,3.34306,0.524144171,3.9,0.591064607,0,NA
NLA17_TN-10003,2,7/19/2017,Name,0.3343314,-0.475822833,192,2.283301229,3.34306,0.524144171,3.8,0.579783597,0,0
NLA17_TN-10004,1,6/7/2017,NA,0.251163,-0.600044338,197,2.294466226,5.985477,0.777098766,8.5,0.929418926,0,NA
NLA17_TN-10005,1,6/26/2017,NA,0.01295486,-1.887567276,444,2.64738297,0.571398,-0.243061284,1.5,0.176091259,0,NA
NLA17_TN-10006,1,8/11/2017,NA,28.72116,1.458201976,193,2.285557309,123.6994,2.092367593,4.2,0.62324929,1.01,0.4
NLA17_TN-10015,1,8/9/2017,NA,0.01336267,-1.874106757,225,2.3521825180000002,0.530951,-0.274945557,2,0.301029996,0,0
NLA17_TN-10022,1,8/25/2017,NA,0.1084975,-0.964580269,266,2.424881637,2.589585,0.413230171,5.5,0.74036269,0,0
NLA17_TN-10023,1,8/28/2017,NA,0.2737996,-0.562567191,181,2.257678575,3.935226,0.594969679,2.3,0.361727836,22.25,0.59
NLA17_TX-10001,1,6/6/2017,Change HYDROTYPE to RESERVOIR,0.1383962,-0.858875834,145,2.161368002,2.369205,0.374602641,2.8,0.447158031,0,NA
NLA17_TX-10001,2,8/1/2017,Change HYDROTYPE to RESERVOIR,0.1383962,-0.858875834,145,2.161368002,2.369205,0.374602641,1.1,0.041392685,1.97,0.44
NLA17_TX-10002,1,7/11/2017,NA,0.138661,-0.858045672,273,2.436162647,1.989962,0.298844783,7.3,0.86332286,0,NA
NLA17_TX-10003,1,8/16/2017,NA,0.06207165,-1.20710671,265,2.423245874,0.9746581,-0.011147704,3.453,0.538196578,0,0
NLA17_TX-10004,1,7/16/2017,NA,65.59394,1.816863718,895,2.951823035,173.4237,2.239108448,16.1,1.206825876,3.133333333,0.833333333
NLA17_TX-10005,1,8/9/2017,NA,0.05361168,-1.270740583,116,2.064457989,1.13324,0.054321895,2.85,0.45484486,0,0
NLA17_TX-10006,1,6/20/2017,NA,4.271517,0.630582139,139,2.1430148,18.29742,1.262389857,4.66,0.668385917,0,0
NLA17_TX-10007,1,9/12/2017,NA,70.62474,1.848956862,69,1.838849091,191.0198,2.281078386,8.553,0.932118472,0,0
NLA17_TX-10008,1,6/15/2017,NA,0.147144,-0.832257442,149,2.173186268,1.908591,0.280712872,1.55,0.190331698,0,0
NLA17_TX-10008,2,8/2/2017,NA,0.147144,-0.832257442,149,2.173186268,1.908591,0.280712872,2.95,0.469822016,8,0.15
NLA17_TX-10009,1,8/10/2017,NA,2.146029,0.331635586,94,1.973127854,19.74274,1.295407426,9.06,0.957128198,0,0
NLA17_TX-10010,1,9/13/2017,NA,4.814396,0.68254181,129,2.11058971,34.20114,1.534040582,13.23,1.121559844,0,0
NLA17_TX-10011,1,6/14/2017,NA,0.1708974,-0.767264545,83,1.919078092,3.723157,0.57091135,2.7,0.431363764,0,0
NLA17_TX-10013,1,6/13/2017,"On topo, looks like tiny arm of giant impounded Caddo Lake Reservoir, looks natural on GE, history says steamboats got up there but not now, was always lake",0.2166034,-0.664334731,51,1.707570176,5.616612,0.749474424,5.45,0.736396502,0,0
NLA17_TX-10014,1,7/25/2017,NA,0.2730399,-0.563773884,86,1.934498451,2.947434,0.469444089,3.718,0.570309385,0,0
NLA17_TX-10015,1,6/29/2017,"Crew notes downstream dam, water used for irrigation",0.1404967,-0.852333876,9,0.954242509,4.793572,0.680659255,1,0,0,0
NLA17_TX-10016,1,8/15/2017,NA,0.2775564,-0.556648754,449,2.652246341,3.179764,0.502394888,4.867,0.687261346,3.29,0.295
NLA17_TX-10017,1,6/8/2017,NA,0.03514443,-1.454143496,117,2.068185862,0.9078587,-0.04198174,2.7,0.431363764,0,0
NLA17_TX-10019,1,6/7/2017,NA,0.05472042,-1.261850578,160,2.204119983,1.16197,0.065194916,3.1,0.491361694,0,NA
NLA17_TX-10020,1,7/20/2017,NA,7.073311,0.849622754,688,2.837588438,21.36243,1.329650653,12.3,1.089905111,0,NA
NLA17_TX-10021,1,7/18/2017,By name,45.60065,1.658971033,866,2.937517892,108.6066,2.035856218,12.5,1.096910013,31.84,1.71
NLA17_TX-10022,1,7/20/2017,NA,37.60182,1.575208866,279,2.445604203,104.4101,2.018742512,9.223,0.964872209,0,0
NLA17_TX-10025,1,9/7/2017,NA,0.0203518,-1.691397174,287,2.457881897,0.860313,-0.065343515,1.8,0.255272505,0,NA
NLA17_TX-10030,1,7/6/2017,"Looks like bath tub on GE, not on TOPO",0.01302202,-1.885321642,93,1.968482949,0.471951,-0.326103089,1.7,0.230448921,0,0
NLA17_TX-10032,1,7/27/2017,NA,0.06707609,-1.173432261,42,1.62324929,1.694846,0.229130243,1.8,0.255272505,0,0
NLA17_TX-10040,1,9/19/2017,"Totally artificial looking on GE, wetland on TOPO",0.01991016,-1.70092525,155,2.190331698,0.776664,-0.109766825,2.5,0.397940009,0,NA
NLA17_TX-10047,1,8/8/2017,NA,0.06176895,-1.209229781,90,1.954242509,1.065765,0.027661454,1.038,0.016197354,0,0
NLA17_TX-10048,1,9/22/2017,NA,0.3773518,-0.423253574,1,0,2.774,0.443106457,1.502,0.176669933,0,0
NLA17_TX-10049,1,6/12/2017,Set ORIGIN17 to MAN-MADE,0.4319589,-0.364557573,250,2.397940009,5.568644,0.745749455,9.8,0.991226076,0,0
NLA17_TX-10070,1,6/28/2017,"crew notes dam, water used for irrigation pumped in from Rio Grande, another lake from this chain sampled as well",0.1282016,-0.892106555,4,0.602059991,4.244305,0.627806585,1.4,0.146128036,0,0
NLA17_TX-10072,1,7/12/2017,NA,0.03129965,-1.504460519,351,2.545307117,0.7920011,-0.101274215,10.7,1.029383778,0,NA
NLA17_TX-10085,1,8/22/2017,NA,0.7621218,-0.117975615,460,2.662757832,5.398383,0.732263693,9.6,0.982271233,1.82,0.79
NLA17_TX-10086,1,6/27/2017,NA,0.1773051,-0.751278772,24,1.380211242,2.918364,0.465139459,2.5,0.397940009,0,0
NLA17_TX-10087,1,7/5/2017,crew notes man made lake in business complex,0.01067285,-1.971719594,42,1.62324929,0.477388,-0.321128502,3.284,0.516403148,0,0
NLA17_TX-10088,1,9/13/2017,NA,0.546982,-0.262026965,154,2.187520721,6.449334,0.809514869,1.1,0.041392685,5.42,0.395
NLA17_TX-10089,1,8/23/2017,NA,0.01220818,-1.913349076,338,2.5289167,0.484496,-0.314709804,1.8,0.255272505,3.77,0.4
NLA17_TX-10092,1,9/12/2017,NA,0.02903968,-1.537008174,221,2.344392274,0.7883774,-0.103265834,4.9,0.69019608,0,NA
NLA17_TX-10096,1,9/6/2017,NA,0.1785891,-0.748145051,416,2.619093331,2.16873,0.336205487,3.9,0.591064607,9.79,0.84
NLA17_TX-10099,1,8/3/2017,Lake dug out by Grandfather for cattle and fishing,0.02425678,-1.615166851,144,2.158362492,0.7237458,-0.140413944,4.482,0.651471852,0,0
NLA17_TX-10110,1,9/20/2017,Crew notes lake has two dams at N and S end,0.05274673,-1.277804459,108,2.033423756,1.032581,0.01392413,2.6,0.414973348,0,NA
NLA17_TX-10112,1,9/26/2017,Looks like impoundment in Texas desert,0.06937406,-1.158802888,1143,3.05804623,1.545802,0.189153865,7,0.84509804,0,NA
NLA17_TX-10121,1,9/20/2017,Appears to be oxbow of Colorado R (TX).  Evaluated as natural-enhanced,0.1011505,-0.995031966,63,1.79934055,2.688236,0.429467393,2.185,0.339451441,0,0
NLA17_TX-10136,1,9/21/2017,Lake made up of two dugout sand pits from previous mining days,0.1012704,-0.994517475,79,1.897627091,1.761141,0.245794128,4.3,0.633468456,0,NA
NLA17_TX-10144,1,10/2/2017,"Tanks by definition are man-made, either dug or dammed.",0.1956663,-0.708483967,463,2.665580991,3.192881,0.504182733,2.198,0.342027688,0,0
NLA17_TX-HP002,1,6/13/2017,"Set ORIGIN17 to MAN-MADE, Coordinates fall on Inks lake, 800 m below dam for Lake Buchanan. Inks Lake was sampled lake.",3.224871,0.508512347,270.56,2.43226359,23.25937,1.366597947,9.5,0.977723605,0,0
NLA17_TX-HP003,1,6/8/2017,NA,1.435869,0.157114819,153.02,2.184748198,8.40706,0.924644147,5.9,0.770852012,0,0
NLA17_TX-HP004,1,9/20/2017,NA,0.02049684,-1.688313089,343.67,2.536141623,0.7289885,-0.137279323,2.2,0.342422681,1.925,0.56
NLA17_TX-HP005,1,9/20/2017,NA,0.0170051,-1.76942081,338.05,2.52898094,0.60886,-0.215482557,2.2,0.342422681,0,0
NLA17_UT-10001,1,6/27/2017,Seepage system (drains through lava tubes in bottom); big long dike bisects lower end of maintaining a water level (major tubes on drier side of dike); crew sampled in very wet year and dike was submerged on V1 out on V2); wikipedia says reservoir formed by lava flow.  Doesn't seem like dike impounded/created system so calling it natural,1.695225,0.229227348,2753,3.439806211,9.112995,0.959661132,5.2,0.716003344,27.75,0.808333333
NLA17_UT-10001,2,9/6/2017,Seepage system (drains through lava tubes in bottom); big long dike bisects lower end of maintaining a water level (major tubes on drier side of dike); crew sampled in very wet year and dike was submerged on V1 out on V2); wikipedia says reservoir formed by lava flow.  Doesn't seem like dike impounded/created system so calling it natural,1.695225,0.229227348,2753,3.439806211,9.112995,0.959661132,4.2,0.62324929,45.7,0.9
NLA17_UT-10002,1,6/6/2017,By name,0.6982459,-0.155991606,1641,3.215108581,6.892848,0.838398702,35,1.544068044,0,0
NLA17_UT-10003,1,6/14/2017,NA,0.4328528,-0.363659769,2185,3.339451441,4.283174,0.631765718,4,0.602059991,15.7,1
