UID,PUBLICATION_DATE,SITE_ID,VISIT_NO,DATE_COL,SITESAMP,UNIQUE_ID,STUDY,AG_ECO3,AG_ECO3_NM,AG_ECO9,AG_ECO9_NM,AREA_CAT6,AREA_HA,BORD_LAKE,CNTYNAME,COMID,DES_FTYPE,ELEVATION,EPA_REG,EVAL_CAT,FCODE,FEOW_ID,FRAME07,FRAME12,FRAME17,FRAME17_ID,FS_EW,FTYPE,GNIS_ID,GNIS_NAME,HUC2,HUC2_NM,HUC8,HUC8_NM,LAKE_ORGN,LAT_DD83,LON_DD83,MAJ_BAS_NM,MAJ_BASIN,NA_L1CODE,NA_L1NAME,NA_L2CODE,NA_L2NAME,NARS_NAME,NES_LAKE,NESLAKE_ID,NESSTORET,OWN_NARS,PANEL_RVST,PANEL_SOT,PANEL_USE,PANEL_WGT,PERIM_KM,PROB_CAT,PSTL_CODE,REACHCODE,SF_ST_ID,SITETYPE,SOURCE,STATE_NM,STATE_PCT,STATECTY,STRATUM,TNT_CAT,URBN_NLA07,URBN_NLA17,US_L3CODE,US_L3NAME,US_L4CODE,US_L4NAME,WGT_CAT,WGT_TP_EXTENT,XCOORD,YCOORD,WGT_TP_CORE,INDEX_NLA,RT_NLA17,RT_NLA17_BENT,RT_NLA17_ZOOP
2010459,4/19/2021,NLA17_MN-10007,1,7/12/2017,Y,NLA_MN-10053,NLA,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,>50,105.3593,Not_Border,Cass,4818363,Lake/Pond: Hydrographic Category = Perennial,401,Region_05,Target_Sampled,39004,148,Include,Include,Include,143321,East,LakePond,657182,Long Lake,H07,Upper Mississippi Region,H05140104,Leech Lake,NATURAL,47.07371,-94.60199,Upper Mississippi Region,H07,5,NORTHERN FORESTS,5.2,MIXED WOOD SHIELD,Long Lake,Not_NES,NotNES,Not_NES,USFS,NLA_07_12_17,NLA_07_12_17,NLA17_07RVT,NLA17_07_TSS,6.059424,MN_Equal,MN,R07010102001368,None,PROB,NLA2012Frame Only,Minnesota,100,F27021,MN,Target,Non-Urban,Non-Urban,50,Northern Lakes and Forests,50q,Itasca and St. Louis Moraines,UMW_>50,143.2428323,106694.5803,1069844.987,143.5899202,Y,S,S,S
2010460,4/19/2021,NLA17_ME-10001,1,7/12/2017,Y,NLA_ME-10039,NLA,EHIGH,Eastern Highlands,NAP,Northern Appalachians,>50,103.9488,Not_Border,Hancock,2678904,Lake/Pond: Hydrographic Category = Perennial,98,Region_01,Target_Sampled,39004,118,Include,Include,Include,9163,Not_USFS,LakePond,570518,Lower Middle Branch Pond,H01,New England Region,H01050002,Maine Coastal,NATURAL,44.87848,-68.22616,New England Region,H01,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,Lower Middle Branch Pond,Not_NES,NotNES,Not_NES,Private,NLA_07_12_17,NLA_07_12_17,NLA17_07RVT2,NLA17_07_TSS,6.052488,Equal,ME,R01050002003726,None,PROB,NLA2012Frame Only,Maine,100,F23009,ME,Target,Non-Urban,Non-Urban,82,Acadian Plains and Hills,82c,Eastern Maine-Southern New Brunswick Plains,NAP_>50,27.48412701,2159896.845,1143295.18,28.60697557,Y,S,S,S
2010461,4/19/2021,NLA17_ID-10059,1,7/12/2017,Y,NLA_ID-10186,NLA,WMTNS,West,XER,Xeric,"(20,50]",31.08923,Not_Border,Owyhee,23280678,Lake/Pond: Hydrographic Category = Perennial,749,Region_10,Target_Sampled,39004,121,Include,Include,Include,363167,Not_USFS,LakePond,0,None,H17,Pacific Northwest Region,H17050101,C.J. Strike Reservoir,MAN_MADE,42.96557,-115.8431,Pacific Northwest Region,H17,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,None,Not_NES,NotNES,Not_NES,BLM,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,2.781826,"(20,50]",ID,R17050101001302,None,PROB,NLA2012Frame Only,Idaho,100,F16073,ID,Target,Non-Urban,Non-Urban,12,Snake River Plain,12j,Unwooded Alkaline Foothills,"XER_(20,50]",2.420579044,-1598206.019,779532.8296,3.079268507,Y,S,S,S
2010462,4/19/2021,NLA17_AL-10003,1,7/12/2017,Y,NLA_AL-10005,NLA,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,>50,4731.474,Not_Border,Marengo,21677972,Lake/Pond: Hydrographic Category = Perennial,22,Region_04,Target_Sampled,39004,153,Include,Include,Include,106722,Not_USFS,LakePond,0,None,H03,South Atlantic Region,H04120104,Lower Black Warrior,MAN_MADE,32.51724,-87.787,South-Atlantic Region,H03,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,Not_NES,NotNES,Not_NES,State,NLA_07_12_17,NLA_07_12_17,NLA17_07RVT,NLA17_07_TSS,698.1088,Equal,AL,R03160106003071,None,PROB,NLA2012Frame Only,Alabama,100,F01091,AL,Target,Urban,Urban,65,Southeastern Plains,65p,Southeastern Floodplains and Low Terraces,CPL_>50,33.06298481,766433.0396,-524209.8125,40.66987972,Y,S,S,S
2010463,4/19/2021,NLA17_UT-10007,1,7/12/2017,Y,NLA_UT-10205,NLA,WMTNS,West,WMT,Western Mountains,"(10,20]",11.22872,Not_Border,Garfield,4900347,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,3075,Region_08,Target_Sampled,39009,130,Include,Include,Include,351083,West,LakePond,1437887,Oak Creek Reservoir,H14,Upper Colorado Region,H14070003,Fremont,MAN_MADE,38.07062,-111.3751,Upper Colorado Region,H14,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,Oak Creek Reservoir,Not_NES,NotNES,Not_NES,USFS,NLA_NO_12_17,NLA_NO_12_17,NLA17_12RVT,NLA17_12_TSS,1.900068,Equal,UT,R14070003000788,None,PROB,NLA2012Frame Only,Utah,100,F49017,UT,Target,Non-Urban,Non-Urban,19,Wasatch and Uinta Mountains,19e,High Plateaus,"WMT_(10,20]",42.04716158,-1330244.804,171797.0543,69.56077531,Y,S,S,S
2010464,4/19/2021,NLA17_VA-10012,1,7/12/2017,Y,NLA_VA-10056,NLA,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(4,10]",4.947251,Not_Border,James City,9895188,Lake/Pond: Hydrographic Category = Perennial,13,Region_03,Target_Sampled,39004,158,Include,Include,Include,25375,Not_USFS,LakePond,1490156,Wenger Pond,H02,Mid-Atlantic Region,H02080107,York,MAN_MADE,37.39947,-76.76699,Mid-Atlantic Region,H02,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Wenger Pond,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17,NLA17_17,1.556285,"(4,10]",VA,R02080107000389,None,PROB,NLA2012Frame Only,Virginia,100,F51095,VA,Target,Non-Urban,Non-Urban,65,Southeastern Plains,65m,Rolling Coastal Plain,"CPL_(4,10]",17.6948878,1675044.249,158814.1074,29.95701949,Y,S,S,S
2010465,4/19/2021,NLA17_VA-HP005,1,7/12/2017,Y,NLA_VA-10010,NLA,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,>50,129.6504,Not_Border,York,9895436,Lake/Pond: Hydrographic Category = Perennial,10.78,Region_03,Target_Sampled,39004,158,Include,Include,Include,33219,Not_USFS,LakePond,1502152,Waller Mill Reservoir,H02,Mid-Atlantic Region,H02080107,York,MAN_MADE,37.303695,-76.707685,Mid-Atlantic Region,H02,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,Not_NES,NotNES,Not_NES,Local Government,NLA_07_12_17,HAND,HAND,HAND,26.09187,None,VA,R02080107000425,None,HAND,NLA2012Frame Only,Virginia,100,F51199,None,Target,Urban,Urban,65,Southeastern Plains,65m,Rolling Coastal Plain,None,0,1682302.139,149348.4151,0,Y,R,R,R
2010466,4/19/2021,NLA17_SD-10022,1,7/12/2017,Y,NLA_SD-10186,NLA,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,"(1,4]",1.417028,Not_Border,Union,128460664,Lake/Pond: Hydrographic Category = Perennial,332,Region_08,Target_Sampled,39004,143,Exclude,Exclude,Include,544531,Not_USFS,LakePond,0,None,H10,Missouri Region,H10170101,Lewis and Clark Lake,MAN_MADE,42.48984,-96.47912,Missouri Region,H10,9,GREAT PLAINS,9.2,TEMPERATE PRAIRIES,None,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17,NLA17_17,0.879986,"(1,4]",SD,R10170101017689,None,PROB,NHD High Res Lake Snapshot Only,South Dakota,100,F46127,SD,Target,Urban,Urban,47,Western Corn Belt Plains,47d,Missouri Alluvial Plain,"TPL_HIR_(1,4]",169.395425,-39139.068,559002.9559,277.0015242,Y,S,S,S
2010467,4/19/2021,NLA17_IN-10003,1,7/12/2017,Y,NLA_IN-10010,NLA,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,>50,322.0066,Not_Border,Kosciusko,18485954,Lake/Pond: Hydrographic Category = Perennial,250,Region_05,Target_Sampled,39004,150,Include,Include,Include,121399,Not_USFS,LakePond,0,None,H05,Ohio Region,H05020002,Tippecanoe,NATURAL,41.32109,-85.75191,Ohio-Tennessee Region,H05_06,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,Tippecanoe Lake,NESLake,1817,1817 ; 1844,Private,NLA_07_12_17,NLA_07_12_17,NLA17_07RVT,NLA17_07_TSS,13.63739,Equal,IN,R05120106001896,None,PROB,NLA2012Frame Only,Indiana,100,F18085,IN,Target,Urban,Urban,56,Southern Michigan/Northern Indiana Drift Plains,56a,Northern Indiana Lake Country,UMW_>50,6.557507086,849615.6526,474007.8285,6.573396406,Y,S,S,S
2010468,4/19/2021,NLA17_PA-HP002,1,7/12/2017,Y,NLA_PA-10074,NLA,EHIGH,Eastern Highlands,NAP,Northern Appalachians,"(20,50]",22.13444,Not_Border,Erie,9049095,Lake/Pond: Hydrographic Category = Perennial,396.49,Region_03,Target_Sampled,39004,150,Include,Include,Include,121318,Not_USFS,LakePond,1184097,Lake Pleasant,H05,Ohio Region,H05040001,Tuscarawas,NATURAL,42.003975,-79.89817,Ohio-Tennessee Region,H05_06,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,None,Not_NES,NotNES,Not_NES,Non-Governmental Organization,NLA_NO_NO_17,HAND,HAND,HAND,2.072796,None,PA,R05010004001523,None,HAND,NLA2012Frame Only,Pennsylvania,100,F42049,None,Target,Non-Urban,Non-Urban,61,Erie Drift Plain,61c,Low Lime Drift Plain,None,0,1318233.319,616515.3088,0,Y,S,S,S
2010469,4/19/2021,NLA17_GA-10022,1,7/12/2017,Y,NLA_GA-10059,NLA,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(10,20]",13.35129,Not_Border,Candler,9924492,Lake/Pond: Hydrographic Category = Perennial,59,Region_04,Target_Sampled,39004,157,Include,Include,Include,41624,Not_USFS,LakePond,0,None,H03,South Atlantic Region,H03060203,Canoochee,MAN_MADE,32.43722,-82.07362,South-Atlantic Region,H03,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,2.305544,"(10,20]",GA,R03060203003031,None,PROB,NLA2012Frame Only,Georgia,100,F13043,GA,Target,Urban,Urban,65,Southeastern Plains,65l,Atlantic Southern Loam Plains,"CPL_(10,20]",13.23708799,1297872.664,-471004.7769,20.4540686,Y,S,S,S
2010470,4/19/2021,NLA17_VT-10003,1,7/12/2017,Y,NLA_VT-10022,NLA,EHIGH,Eastern Highlands,NAP,Northern Appalachians,>50,177.5576,Not_Border,Essex,4599085,Lake/Pond: Hydrographic Category = Perennial,531,Region_01,Target_Sampled,39004,117,Include,Include,Include,19247,Not_USFS,LakePond,1462274,Little Averill Pond,H01,New England Region,H04150500,St. Francois River,NATURAL,44.95559,-71.71667,New England Region,H01,5,NORTHERN FORESTS,5.3,ATLANTIC HIGHLANDS,Little Averill Pond,Not_NES,NotNES,Not_NES,Non-Governmental Organization,NLA_NO_12_17,NLA_NO_12_17,NLA17_12RVT2,NLA17_12_TSS,5.5894,Equal,VT,R01110000000349,None,PROB,NLA2012Frame Only,Vermont,100,F50009,VT,Target,Non-Urban,Non-Urban,58,Northeastern Highlands,58m,Quebec/New England Boundary Mountains,NAP_>50,21.5712315,1892655.309,1077126.768,22.45251204,Y,S,S,S
2010471,4/19/2021,NLA17_NE-10046,1,7/12/2017,Y,NLA_NE-10180,NLA,PLNLOW,Plains and Lowlands,SPL,Southern Plains,"(20,50]",32.40348,Not_Border,Garden,17510584,Lake/Pond: Hydrographic Category = Perennial,1179,Region_07,Target_Sampled,39004,143,Include,Include,Include,263786,Not_USFS,LakePond,830092,Fish Lake,H10,Missouri Region,H10180009,Middle North Platte-Scotts Bluff,NATURAL,41.89292,-102.6227,Missouri Region,H10,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,Fish Lake,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,2.368021,"(20,50]",NE,R10180009004268,None,PROB,NLA2012Frame Only,Nebraska,100,F31069,NE,Target,Non-Urban,Non-Urban,44,Nebraska Sand Hills,44b,Alkaline Lakes Area,"SPL_(20,50]",22.66817148,-545217.9071,511152.4864,39.68312005,Y,S,S,S
2010472,4/19/2021,NLA17_MN-HP003,1,7/11/2017,Y,NLA_MN-10081,NLA,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,"(20,50]",25.79552,Not_Border,St. Louis,1775870,Lake/Pond: Hydrographic Category = Perennial,401.94,Region_05,Target_Sampled,39004,116,Include,Include,Include,88261,Not_USFS,LakePond,0,None,H04,Great Lakes Region,H04010201,St. Louis,NATURAL,46.83218,-92.6949,Great Lakes Region,H04,5,NORTHERN FORESTS,5.2,MIXED WOOD SHIELD,Martin Lake,Not_NES,NotNES,Not_NES,Private,NLA_NO_12_17,HAND,HAND,HAND,2.040329,None,MN,R04010201003278,None,HAND,NLA2012Frame Only,Minnesota,100,F27137,None,Target,Non-Urban,Non-Urban,50,Northern Lakes and Forests,50p,Toimi Drumlins,None,0,253129.329,1046730.736,0,Y,S,S,S
2010473,4/19/2021,NLA17_MN-10025,1,7/12/2017,Y,NLA_MN-10145,NLA,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,>50,106.8276,Not_Border,Cass,4818397,Lake/Pond: Hydrographic Category = Perennial,395,Region_05,Target_Sampled,39004,148,Include,Include,Include,133633,East,LakePond,657171,Lake Lomish,H07,Upper Mississippi Region,H07020002,Leech Lake,NATURAL,47.07554,-94.13103,Upper Mississippi Region,H07,5,NORTHERN FORESTS,5.2,MIXED WOOD SHIELD,Lake Lomish,Not_NES,NotNES,Not_NES,USFS,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17,NLA17_17,4.375987,>50,MN,R07010102001329,None,PROB,NLA2012Frame Only,Minnesota,100,F27021,MN,Target,Non-Urban,Non-Urban,50,Northern Lakes and Forests,50q,Itasca and St. Louis Moraines,UMW_>50,173.5943517,142629.6962,1070665.21,174.0149835,Y,R,R,R
2010474,4/19/2021,NLA17_MT-10009,1,7/12/2017,Y,NLA_MT-10118,NLA,PLNLOW,Plains and Lowlands,NPL,Northern Plains,>50,68.04424,Not_Border,Phillips,12323563,Lake/Pond: Hydrographic Category = Perennial,821,Region_08,Target_Sampled,39004,142,Include,Include,Include,214442,Not_USFS,LakePond,805690,Horseshoe Lake,H10,Missouri Region,H10050004,Middle Milk,NATURAL,48.83419,-108.01,Missouri Region,H10,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,Horseshoe Lake,Not_NES,NotNES,Not_NES,Private,NLA_NO_12_17,NLA_NO_12_17,NLA17_12RVT2,NLA17_12_TSS,4.494636,Equal,MT,R10050004001969,None,PROB,NLA2012Frame Only,Montana,100,F30071,MT,Target,Non-Urban,Non-Urban,42,Northwestern Glaciated Plains,42m,Cherry Patch Moraines,NPL_>50,17.46709451,-889713.2973,1319512.088,18.98841589,Y,T,T,T
2010475,4/19/2021,NLA17_OR-10060,1,7/12/2017,Y,NLA_OR-10158,NLA,WMTNS,West,XER,Xeric,>50,4657.218,Not_Border,Malheur,120052938,Lake/Pond: Hydrographic Category = Perennial,810,Region_10,Target_Sampled,39004,121,Include,Include,Include,363131,Not_USFS,LakePond,0,None,H17,Pacific Northwest Region,H17050110,Lower Owyhee,MAN_MADE,43.60434,-117.3041,Pacific Northwest Region,H17,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,Owyhee,NESLake,4105,4105,Other Fed,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,211.1289,>50,OR,R17050110002049,None,PROB,NLA2012Frame Only,Oregon,100,F41045,OR,Target,Non-Urban,Non-Urban,80,Northern Basin and Range,80f,Owyhee Uplands and Canyons,XER_>50,10.95467402,-1698113.996,874533.0548,12.5567473,Y,?,?,?
2010476,4/19/2021,NLA17_MS-10003,1,7/11/2017,Y,NLA_MS-10023,NLA,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,>50,12459.03,Not_Border,Lafayette,167182317,Lake/Pond: Hydrographic Category = Perennial,81,Region_04,Target_Sampled,39004,149,Include,Include,Include,214221,Not_USFS,LakePond,0,None,H08,Lower Mississippi Region,H09030001,Little Tallahatchie,MAN_MADE,34.46148,-89.68451,Lower Mississippi Region,H08,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,NESLake,2805,2805,DOD,NLA_07_12_17,NLA_07_12_17,NLA17_07RVT,NLA17_07_TSS,240.2747,Equal,MS,R08030201014855,None,PROB,NLA2012Frame Only,Mississippi,100,F28071,MS,Target,Urban,Urban,65,Southeastern Plains,65e,Northern Hilly Gulf Coastal Plain,CPL_>50,3.385591167,575239.6333,-321099.9786,4.164523752,Y,?,?,?
2010477,4/19/2021,NLA17_MS-10007,1,7/12/2017,Y,NLA_MS-10045,NLA,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(4,10]",7.809252,Not_Border,Lee,18692653,Lake/Pond: Hydrographic Category = Perennial,122,Region_04,Target_Sampled,39004,153,Include,Include,Include,106844,Not_USFS,LakePond,0,None,H03,South Atlantic Region,H03160112,Upper Tombigbee,MAN_MADE,34.31396,-88.59346,South-Atlantic Region,H03,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,Not_NES,NotNES,Not_NES,Private,NLA_NO_12_17,NLA_NO_12_17,NLA17_12RVT,NLA17_12_TSS,1.833389,Equal,MS,R03160101003376,None,PROB,NLA2012Frame Only,Mississippi,100,F28081,MS,Target,Non-Urban,Non-Urban,65,Southeastern Plains,65b,Flatwoods/Blackland Prairie Margins,"CPL_(4,10]",76.31996365,675714.5342,-330370.6362,129.207863,Y,T,T,T
2010478,4/19/2021,NLA17_OH-10007,1,7/13/2017,Y,NLA_OH-10039,NLA,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,"(20,50]",46.62169,Not_Border,Seneca,15610820,Lake/Pond: Hydrographic Category = Perennial,231,Region_05,Target_Sampled,39004,116,Include,Include,Include,107176,Not_USFS,LakePond,1078434,Beaver Creek Upground Reservoir,H04,Great Lakes Region,H03180001,Sandusky,MAN_MADE,41.23823,-83.02039,Great Lakes Region,H04,8,EASTERN TEMPERATE FORESTS,8.2,CENTRAL USA PLAINS,Beaver Creek Upground Reservoir,Not_NES,NotNES,Not_NES,Private,NLA_NO_12_17,NLA_NO_12_17,NLA17_12RVT,NLA17_12_TSS,2.677414,Equal,OH,R04100011002105,None,PROB,NLA2012Frame Only,Ohio,100,F39147,OH,Target,Urban,Urban,57,Huron/Erie Lake Plains,57d,Marblehead Drift/Limestone Plain,"TPL_(20,50]",4.338763779,1076074.209,492476.9204,4.657268236,Y,S,S,S
2010479,4/19/2021,NLA17_NE-10061,1,7/12/2017,Y,NLA_NE-10195,NLA,PLNLOW,Plains and Lowlands,SPL,Southern Plains,"(20,50]",20.11748,Not_Border,Morrill,17508684,Lake/Pond: Hydrographic Category = Perennial,1118,Region_07,Target_Sampled,39004,143,Include,Include,Include,262726,Not_USFS,LakePond,0,None,H10,Missouri Region,H10180009,Middle North Platte-Scotts Bluff,MAN_MADE,41.67748,-103.1098,Missouri Region,H10,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,None,Not_NES,NotNES,Not_NES,State,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,3.505623,"(20,50]",NE,R10180009004534,None,PROB,NLA2012Frame Only,Nebraska,100,F31123,NE,Target,Non-Urban,Non-Urban,25,High Plains,25h,Platte River Valley and Terraces,"SPL_(20,50]",22.66817148,-587048.1885,490011.5523,39.68312005,Y,S,S,S
2010480,4/19/2021,NLA17_ME-10043,1,7/13/2017,Y,NLA_ME-10085,NLA,EHIGH,Eastern Highlands,NAP,Northern Appalachians,"(4,10]",4.366386824,Not_Border,Penobscot,3319826,Lake/Pond: Hydrographic Category = Perennial,89,Region_01,Target_Sampled,39004,118,Include,Include,Include,1981,Not_USFS,LakePond,566999,Gould Pond,H01,New England Region,H01030003,Lower Kennebec,NATURAL,44.99273106,-69.31837903,New England Region,H01,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,Gould Pond,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,0.849002948,"(4,10]",ME,R01030003002303,None,PROB,NLA2012Frame Only,Maine,100,F23019,ME,Target,Non-Urban,Non-Urban,82,Acadian Plains and Hills,82e,Central Maine Embayment,"NAP_(4,10]",51.41819825,2073725.928,1131163.764,94.74624627,Y,R,R,R
2010481,4/19/2021,NLA17_TX-10072,1,7/12/2017,Y,NLA_TX-10239,NLA,PLNLOW,Plains and Lowlands,SPL,Southern Plains,"(1,4]",3.129965,Not_Border,Erath,5498204,Lake/Pond: Hydrographic Category = Perennial,351,Region_06,Target_Sampled,39004,140,Include,Include,Include,327428,Not_USFS,LakePond,1863974,Thurber Lake Number 5,H12,Texas Region,H12060201,Middle Brazos-Palo Pinto,MAN_MADE,32.4657,-98.4127,Rio Grande-Texas-Gulf Region,H12_13,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,Thurber Lake Number 5,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,0.7920011,"(1,4]",TX,R12060201001897,None,PROB,NLA2012Frame Only,Texas,100,F48143,TX,Target,Non-Urban,Non-Urban,29,Cross Timbers,29c,Western Cross Timbers,"SPL_(1,4]",308.8213797,-225554.1495,-560232.9356,867.1558944,Y,R,R,R
2010482,4/19/2021,NLA17_FL-10005,1,7/13/2017,Y,NLA_FL-10040,NLA,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,>50,6348.878,Not_Border,Lake,16636112,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,17,Region_04,Target_Sampled,39009,156,Include,Include,Include,75028,Not_USFS,LakePond,0,None,H03,South Atlantic Region,H03080102,Oklawaha,NATURAL,28.89574,-81.83983,South-Atlantic Region,H03,8,EASTERN TEMPERATE FORESTS,8.5,MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS,Lake Griffin,NESLake,1214,1214,Regional Agency,NLA_07_12_17,NLA_07_12_17,NLA17_07RVT,NLA17_07_TSS,138.984,Equal,FL,R03080102004935,None,PROB,NLA2012Frame Only,Florida,100,F12069,FL,Target,Urban,Urban,75,Southern Coastal Plain,75c,Central Florida Ridges and Uplands,CPL_>50,51.42246091,1377919.897,-856948.7699,63.25337268,Y,S,S,S
2010483,4/19/2021,NLA17_SC-10027,1,7/13/2017,Y,NLA_SC-10051,NLA,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,>50,89.4445,Not_Border,Chesterfield,9164888,Lake/Pond: Hydrographic Category = Perennial,31,Region_04,Target_Sampled,39004,157,Include,Include,Include,36884,Not_USFS,LakePond,1222305,Eureka Lake,H03,South Atlantic Region,H03040201,Lower Pee Dee,MAN_MADE,34.63796,-79.89975,South-Atlantic Region,H03,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Eureka Lake,Not_NES,NotNES,Not_NES,State,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,8.643993,>50,SC,R03040201004880,None,PROB,NLA2012Frame Only,South Carolina,100,F45025,SC,Target,Urban,Urban,65,Southeastern Plains,65c,Sand Hills,CPL_>50,3.569205055,1457216.054,-196750.1306,4.390382209,Y,R,R,R
2010484,4/19/2021,NLA17_VA-10002,1,7/13/2017,Y,NLA_VA-10014,NLA,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,"(10,20]",18.43287,Not_Border,James City,10062717,Lake/Pond: Hydrographic Category = Perennial,2,Region_03,Target_Sampled,39004,157,Include,Include,Include,33168,Not_USFS,LakePond,1502049,Jolly Pond,H02,Mid-Atlantic Region,H02080206,Lower James,MAN_MADE,37.30188,-76.82107,Mid-Atlantic Region,H02,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Jolly Pond,Not_NES,NotNES,Not_NES,Private,NLA_07_12_17,NLA_07_12_17,NLA17_07RVT,NLA17_07_TSS,3.745423,Equal,VA,R02080206002178,None,PROB,NLA2012Frame Only,Virginia,100,F51095,VA,Target,Urban,Urban,65,Southeastern Plains,65m,Rolling Coastal Plain,"CPL_(10,20]",124.6817829,1672590.667,147147.7963,192.6594234,Y,S,S,S
2010485,4/19/2021,NLA17_VA-HP007,1,7/13/2017,Y,NLA_VA-10007,NLA,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,>50,360.8496,Not_Border,James City,10062553,Lake/Pond: Hydrographic Category = Perennial,17.77,Region_03,Target_Sampled,39004,157,Include,Include,Include,25398,Not_USFS,LakePond,1490137,Little Creek Reservoir,H02,Mid-Atlantic Region,H02080206,Lower James,MAN_MADE,37.35866948,-76.84210284,Mid-Atlantic Region,H02,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,Not_NES,NotNES,Not_NES,Local Government,NLA_07_12_17,HAND,HAND,HAND,53.12311,None,VA,R02080206002425,None,HAND,NLA2012Frame Only,Virginia,100,F51095,None,Target,Urban,Urban,65,Southeastern Plains,65m,Rolling Coastal Plain,None,0,1669507.06,153012.9836,0,Y,R,R,R
2010486,4/19/2021,NLA17_NE-10073,1,7/13/2017,Y,NLA_NE-10207,NLA,PLNLOW,Plains and Lowlands,SPL,Southern Plains,"(20,50]",41.32001,Not_Border,Garden,17389863,Lake/Pond: Hydrographic Category = Perennial,1187,Region_07,Target_Sampled,39004,143,Include,Include,Include,267565,Not_USFS,LakePond,831108,McCarty Lake,H10,Missouri Region,H10210001,Upper Middle Loup,NATURAL,41.97981,-102.2251,Missouri Region,H10,9,GREAT PLAINS,9.3,WEST-CENTRAL SEMI-ARID PRAIRIES,McCarty Lake,Not_NES,NotNES,Not_NES,Private,NLA_NO_NO_17,NLA_NO_NO_17,NLA17_17_OverSamp,NLA17_17,4.476569,"(20,50]",NE,R10210002000279,None,PROB,NLA2012Frame Only,Nebraska,100,F31069,NE,Target,Non-Urban,Non-Urban,44,Nebraska Sand Hills,44b,Alkaline Lakes Area,"SPL_(20,50]",22.66817148,-511897.2905,518639.3738,39.68312005,Y,S,S,S
